chrom	start	end	MboI
chr7	92800000	93800000	2108
chr7	92900000	93900000	2119
chr7	93000000	94000000	2132
chr7	93100000	94100000	2135
chr7	93200000	94200000	2157
chr7	93300000	94300000	2178
chr7	93400000	94400000	2216
chr7	93500000	94500000	2260
chr7	93600000	94600000	2272
chr7	93700000	94700000	2279
chr7	93800000	94800000	2313
chr7	93900000	94900000	2341
chr7	94000000	95000000	2353
chr7	94100000	95100000	2358
chr7	94200000	95200000	2363
chr7	94300000	95300000	2358
chr7	94400000	95400000	2321
chr7	94500000	95500000	2307
chr7	94600000	95600000	2320
chr7	94700000	95700000	2320
chr7	94800000	95800000	2309
chr7	94900000	95900000	2319
chr7	95000000	96000000	2349
chr7	95100000	96100000	2414
chr7	95200000	96200000	2431
chr7	95300000	96300000	2439
chr7	95400000	96400000	2406
chr7	95500000	96500000	2388
chr7	95600000	96600000	2392
chr7	95700000	96700000	2380
chr7	95800000	96800000	2422
chr7	95900000	96900000	2431
chr7	96000000	97000000	2392
chr7	96100000	97100000	2377
chr7	96200000	97200000	2399
chr7	96300000	97300000	2415
chr7	96400000	97400000	2455
chr7	96500000	97500000	2490
chr7	96600000	97600000	2522
chr7	96700000	97700000	2649
chr7	96800000	97800000	2675
chr7	96900000	97900000	2718
chr7	97000000	98000000	2784
chr7	97100000	98100000	2897
chr7	97200000	98200000	2953
chr7	97300000	98300000	3001
chr7	97400000	98400000	3091
chr7	97500000	98500000	3175
chr7	97600000	98600000	3185
chr7	97700000	98700000	3153
chr7	97800000	98800000	3187
chr7	97900000	98900000	3240
chr7	98000000	99000000	3284
chr7	98100000	99100000	3226
chr7	98200000	99200000	3201
chr7	98300000	99300000	3198
chr7	98400000	99400000	3147
chr7	98500000	99500000	3106
chr7	98600000	99600000	3086
chr7	98700000	99700000	3109
chr7	98800000	99800000	3113
chr7	98900000	99900000	3123
chr7	99000000	100000000	3135
chr7	99100000	100100000	3206
chr7	99200000	100200000	3244
chr7	99300000	100300000	3284
chr7	99400000	100400000	3389
chr7	99500000	100500000	3448
chr7	99600000	100600000	3371
chr7	99700000	100700000	3294
chr7	99800000	100800000	3329
chr7	99900000	100900000	3316
chr7	100000000	101000000	3365
chr7	100100000	101100000	3354
chr7	100200000	101200000	3358
chr7	100300000	101300000	3333
chr7	100400000	101400000	3312
chr7	100500000	101500000	3300
chr7	100600000	101600000	3421
chr7	100700000	101700000	3493
chr7	100800000	101800000	3474
chr7	100900000	101900000	3421
chr7	101000000	102000000	3357
chr7	101100000	102100000	3317
chr7	101200000	102200000	3293
chr7	101300000	102300000	3313
chr7	101400000	102400000	3221
chr7	101500000	102500000	3123
chr7	101600000	102600000	3075
chr7	101700000	102700000	3008
chr7	101800000	102800000	2918
chr7	101900000	102900000	2850
chr7	102000000	103000000	2765
chr7	102100000	103100000	2727
chr7	102200000	103200000	2648
chr7	102300000	103300000	2554
chr7	102400000	103400000	2517
chr7	102500000	103500000	2494
chr7	102600000	103600000	2463
chr7	102700000	103700000	2416
chr7	102800000	103800000	2402
chr7	102900000	103900000	2440
chr7	103000000	104000000	2430
chr7	103100000	104100000	2393
chr7	103200000	104200000	2399
chr7	103300000	104300000	2402
chr7	103400000	104400000	2411
chr7	103500000	104500000	2452
chr7	103600000	104600000	2519
chr7	103700000	104700000	2571
chr7	103800000	104800000	2577
chr7	103900000	104900000	2592
chr7	104000000	105000000	2618
chr7	104100000	105100000	2708
chr7	104200000	105200000	2798
chr7	104300000	105300000	2875
chr7	104400000	105400000	2933
chr7	104500000	105500000	2921
chr7	104600000	105600000	2850
chr7	104700000	105700000	2847
chr7	104800000	105800000	2865
chr7	104900000	105900000	2833
chr7	105000000	106000000	2796
chr7	105100000	106100000	2709
chr7	105200000	106200000	2625
chr7	105300000	106300000	2550
chr7	105400000	106400000	2522
chr7	105500000	106500000	2509
chr7	105600000	106600000	2559
chr7	105700000	106700000	2569
chr7	105800000	106800000	2523
chr7	105900000	106900000	2515
chr7	106000000	107000000	2562
chr7	106100000	107100000	2528
chr7	106200000	107200000	2505
chr7	106300000	107300000	2515
chr7	106400000	107400000	2504
chr7	106500000	107500000	2533
chr7	106600000	107600000	2494
chr7	106700000	107700000	2481
chr7	106800000	107800000	2488
chr7	106900000	107900000	2479
chr7	107000000	108000000	2416
chr7	107100000	108100000	2413
chr7	107200000	108200000	2426
chr7	107300000	108300000	2392
chr7	107400000	108400000	2392
chr7	107500000	108500000	2359
chr7	107600000	108600000	2343
chr7	107700000	108700000	2299
chr7	107800000	108800000	2275
chr7	107900000	108900000	2260
chr7	108000000	109000000	2261
chr7	108100000	109100000	2248
chr7	108200000	109200000	2228
chr7	108300000	109300000	2219
chr7	108400000	109400000	2171
chr7	108500000	109500000	2190
chr7	108600000	109600000	2204
chr7	108700000	109700000	2180
chr7	108800000	109800000	2219
chr7	108900000	109900000	2200
chr7	109000000	110000000	2216
chr7	109100000	110100000	2223
chr7	109200000	110200000	2225
chr7	109300000	110300000	2255
chr7	109400000	110400000	2284
chr7	109500000	110500000	2259
chr7	109600000	110600000	2228
chr7	109700000	110700000	2257
chr7	109800000	110800000	2210
chr7	109900000	110900000	2221
chr7	110000000	111000000	2221
chr7	110100000	111100000	2214
chr7	110200000	111200000	2229
chr7	110300000	111300000	2251
chr7	110400000	111400000	2295
chr7	110500000	111500000	2318
chr7	110600000	111600000	2362
chr7	110700000	111700000	2384
chr7	110800000	111800000	2394
chr7	110900000	111900000	2423
chr7	111000000	112000000	2426
chr7	111100000	112100000	2462
chr7	111200000	112200000	2492
chr7	111300000	112300000	2465
chr7	111400000	112400000	2405
chr7	111500000	112500000	2359
chr7	111600000	112600000	2344
chr7	111700000	112700000	2310
chr7	111800000	112800000	2321
chr7	111900000	112900000	2313
chr7	112000000	113000000	2301
chr7	112100000	113100000	2283
chr7	112200000	113200000	2270
chr7	112300000	113300000	2236
chr7	112400000	113400000	2240
chr7	112500000	113500000	2244
chr7	112600000	113600000	2234
chr7	112700000	113700000	2246
chr7	112800000	113800000	2247
chr7	112900000	113900000	2259
chr7	113000000	114000000	2238
chr7	113100000	114100000	2230
chr7	113200000	114200000	2194
chr7	113300000	114300000	2209
chr7	113400000	114400000	2217
chr7	113500000	114500000	2231
chr7	113600000	114600000	2219
chr7	113700000	114700000	2247
chr7	113800000	114800000	2233
chr7	113900000	114900000	2213
chr7	114000000	115000000	2211
chr7	114100000	115100000	2216
chr7	114200000	115200000	2224
chr7	114300000	115300000	2219
chr7	114400000	115400000	2169
chr7	114500000	115500000	2162
chr7	114600000	115600000	2142
chr7	114700000	115700000	2129
chr7	114800000	115800000	2128
chr7	114900000	115900000	2110
chr7	115000000	116000000	2122
chr7	115100000	116100000	2129
chr7	115200000	116200000	2153
chr7	115300000	116300000	2151
chr7	115400000	116400000	2212
chr7	115500000	116500000	2259
chr7	115600000	116600000	2322
chr7	115700000	116700000	2328
chr7	115800000	116800000	2361
chr7	115900000	116900000	2379
chr7	116000000	117000000	2415
chr7	116100000	117100000	2405
chr7	116200000	117200000	2377
chr7	116300000	117300000	2391
chr7	116400000	117400000	2396
chr7	116500000	117500000	2358
chr7	116600000	117600000	2330
chr7	116700000	117700000	2315
chr7	116800000	117800000	2315
chr7	116900000	117900000	2322
chr7	117000000	118000000	2283
chr7	117100000	118100000	2264
chr7	117200000	118200000	2248
chr7	117300000	118300000	2231
chr7	117400000	118400000	2162
chr7	117500000	118500000	2150
chr7	117600000	118600000	2133
chr7	117700000	118700000	2111
chr7	117800000	118800000	2079
chr7	117900000	118900000	2061
chr7	118000000	119000000	2071
chr7	118100000	119100000	2078
chr7	118200000	119200000	2067
chr7	118300000	119300000	2076
chr7	118400000	119400000	2082
chr7	118500000	119500000	2077
chr7	118600000	119600000	2078
chr7	118700000	119700000	2073
chr7	118800000	119800000	2069
chr7	118900000	119900000	2110
chr7	119000000	120000000	2095
chr7	119100000	120100000	2088
chr7	119200000	120200000	2115
chr7	119300000	120300000	2105
chr7	119400000	120400000	2131
chr7	119500000	120500000	2142
chr7	119600000	120600000	2152
chr7	119700000	120700000	2158
chr7	119800000	120800000	2168
chr7	119900000	120900000	2156
chr7	120000000	121000000	2167
chr7	120100000	121100000	2193
chr7	120200000	121200000	2200
chr7	120300000	121300000	2224
chr7	120400000	121400000	2246
chr7	120500000	121500000	2270
chr7	120600000	121600000	2280
chr7	120700000	121700000	2300
chr7	120800000	121800000	2303
chr7	120900000	121900000	2294
chr7	121000000	122000000	2296
chr7	121100000	122100000	2289
chr7	121200000	122200000	2269
chr7	121300000	122300000	2273
chr7	121400000	122400000	2216
chr7	121500000	122500000	2200
chr7	121600000	122600000	2189
chr7	121700000	122700000	2182
chr7	121800000	122800000	2186
chr7	121900000	122900000	2170
chr7	122000000	123000000	2165
chr7	122100000	123100000	2159
chr7	122200000	123200000	2183
chr7	122300000	123300000	2207
chr7	122400000	123400000	2260
chr7	122500000	123500000	2276
chr7	122600000	123600000	2274
chr7	122700000	123700000	2321
chr7	122800000	123800000	2317
chr7	122900000	123900000	2319
chr7	123000000	124000000	2319
chr7	123100000	124100000	2295
chr7	123200000	124200000	2286
chr7	123300000	124300000	2275
chr7	123400000	124400000	2269
chr7	123500000	124500000	2254
chr7	123600000	124600000	2266
chr7	123700000	124700000	2210
chr7	123800000	124800000	2201
chr7	123900000	124900000	2229
chr7	124000000	125000000	2255
chr7	124100000	125100000	2272
chr7	124200000	125200000	2260
chr7	124300000	125300000	2221
chr7	124400000	125400000	2201
chr7	124500000	125500000	2175
chr7	124600000	125600000	2181
chr7	124700000	125700000	2169
chr7	124800000	125800000	2157
chr7	124900000	125900000	2156
chr7	125000000	126000000	2119
chr7	125100000	126100000	2143
chr7	125200000	126200000	2140
chr7	125300000	126300000	2164
chr7	125400000	126400000	2172
chr7	125500000	126500000	2205
chr7	125600000	126600000	2177
chr7	125700000	126700000	2185
chr7	125800000	126800000	2226
chr7	125900000	126900000	2235
chr7	126000000	127000000	2272
chr7	126100000	127100000	2279
chr7	126200000	127200000	2326
chr7	126300000	127300000	2373
chr7	126400000	127400000	2396
chr7	126500000	127500000	2410
chr7	126600000	127600000	2443
chr7	126700000	127700000	2490
chr7	126800000	127800000	2491
chr7	126900000	127900000	2494
chr7	127000000	128000000	2555
chr7	127100000	128100000	2577
chr7	127200000	128200000	2701
chr7	127300000	128300000	2708
chr7	127400000	128400000	2765
chr7	127500000	128500000	2820
chr7	127600000	128600000	2811
chr7	127700000	128700000	2830
chr7	127800000	128800000	2905
chr7	127900000	128900000	2956
chr7	128000000	129000000	2941
chr7	128100000	129100000	2964
chr7	128200000	129200000	2888
chr7	128300000	129300000	2888
chr7	128400000	129400000	2873
chr7	128500000	129500000	2859
chr7	128600000	129600000	2925
chr7	128700000	129700000	3044
chr7	128800000	129800000	3004
chr7	128900000	129900000	2991
chr7	129000000	130000000	2986
chr7	129100000	130100000	2938
chr7	129200000	130200000	2781
chr7	129300000	130300000	2619
chr7	129400000	130400000	2595
chr7	129500000	130500000	2578
chr7	129600000	130600000	2571
chr7	129700000	130700000	2415
chr7	129800000	130800000	2397
chr7	129900000	130900000	2431
chr7	130000000	131000000	2448
chr7	130100000	131100000	2456
chr7	130200000	131200000	2572
chr7	130300000	131300000	2772
chr7	130400000	131400000	2822
chr7	130500000	131500000	2816
chr7	130600000	131600000	2753
chr7	130700000	131700000	2757
chr7	130800000	131800000	2750
chr7	130900000	131900000	2666
chr7	131000000	132000000	2600
chr7	131100000	132100000	2591
chr7	131200000	132200000	2563
chr7	131300000	132300000	2465
chr7	131400000	132400000	2428
chr7	131500000	132500000	2437
chr7	131600000	132600000	2457
chr7	131700000	132700000	2423
chr7	131800000	132800000	2429
chr7	131900000	132900000	2502
chr7	132000000	133000000	2526
chr7	132100000	133100000	2524
chr7	132200000	133200000	2527
chr7	132300000	133300000	2539
chr7	132400000	133400000	2467
chr7	132500000	133500000	2437
chr7	132600000	133600000	2434
chr7	132700000	133700000	2459
chr7	132800000	133800000	2473
chr7	132900000	133900000	2411
chr7	133000000	134000000	2407
chr7	133100000	134100000	2420
chr7	133200000	134200000	2466
chr7	133300000	134300000	2499
chr7	133400000	134400000	2541
chr7	133500000	134500000	2546
chr7	133600000	134600000	2578
chr7	133700000	134700000	2589
chr7	133800000	134800000	2551
chr7	133900000	134900000	2566
chr7	134000000	135000000	2587
chr7	134100000	135100000	2580
chr7	134200000	135200000	2574
chr7	134300000	135300000	2626
chr7	134400000	135400000	2628
chr7	134500000	135500000	2647
chr7	134600000	135600000	2658
chr7	134700000	135700000	2641
chr7	134800000	135800000	2647
chr7	134900000	135900000	2606
chr7	135000000	136000000	2560
chr7	135100000	136100000	2537
chr7	135200000	136200000	2482
chr7	135300000	136300000	2386
chr7	135400000	136400000	2369
chr7	135500000	136500000	2314
chr7	135600000	136600000	2246
chr7	135700000	136700000	2256
chr7	135800000	136800000	2255
chr7	135900000	136900000	2264
chr7	136000000	137000000	2267
chr7	136100000	137100000	2290
chr7	136200000	137200000	2302
chr7	136300000	137300000	2334
chr7	136400000	137400000	2340
chr7	136500000	137500000	2398
chr7	136600000	137600000	2394
chr7	136700000	137700000	2456
chr7	136800000	137800000	2528
chr7	136900000	137900000	2598
chr7	137000000	138000000	2649
chr7	137100000	138100000	2735
chr7	137200000	138200000	2817
chr7	137300000	138300000	2820
chr7	137400000	138400000	2896
chr7	137500000	138500000	2929
chr7	137600000	138600000	3019
chr7	137700000	138700000	3002
chr7	137800000	138800000	2999
chr7	137900000	138900000	2969
chr7	138000000	139000000	2963
chr7	138100000	139100000	2939
chr7	138200000	139200000	2963
chr7	138300000	139300000	2973
chr7	138400000	139400000	2871
chr7	138500000	139500000	2803
chr7	138600000	139600000	2755
chr7	138700000	139700000	2729
chr7	138800000	139800000	2694
chr7	138900000	139900000	2704
chr7	139000000	140000000	2753
chr7	139100000	140100000	2773
chr7	139200000	140200000	2816
chr7	139300000	140300000	2892
chr7	139400000	140400000	2999
chr7	139500000	140500000	3028
chr7	139600000	140600000	3024
chr7	139700000	140700000	3051
chr7	139800000	140800000	3086
chr7	139900000	140900000	3062
chr7	140000000	141000000	2961
chr7	140100000	141100000	2893
chr7	140200000	141200000	2776
chr7	140300000	141300000	2707
chr7	140400000	141400000	2633
chr7	140500000	141500000	2641
chr7	140600000	141600000	2651
chr7	140700000	141700000	2630
chr7	140800000	141800000	2552
chr7	140900000	141900000	2568
chr7	141000000	142000000	2580
chr7	141100000	142100000	2465
chr7	141200000	142200000	2511
chr7	141300000	142300000	2453
chr7	141400000	142400000	2387
chr7	141500000	142500000	2363
chr7	141600000	142600000	2353
chr7	141700000	142700000	2355
chr7	141800000	142800000	2401
chr7	141900000	142900000	2374
chr7	142000000	143000000	2407
chr7	142100000	143100000	2546
chr7	142200000	143200000	2488
chr7	142300000	143300000	2527
chr7	142400000	143400000	2481
chr7	142500000	143500000	2476
chr7	142600000	143600000	2461
chr7	142700000	143700000	2425
chr7	142800000	143800000	2401
chr7	142900000	143900000	2419
chr7	143000000	144000000	2396
chr7	143100000	144100000	2375
chr7	143200000	144200000	2378
chr7	143300000	144300000	2353
chr7	143400000	144400000	2455
chr7	143500000	144500000	2447
chr7	143600000	144600000	2461
chr7	143700000	144700000	2489
chr7	143800000	144800000	2482
chr7	143900000	144900000	2467
chr7	144000000	145000000	2440
chr7	144100000	145100000	2406
chr7	144200000	145200000	2374
chr7	144300000	145300000	2347
chr7	144400000	145400000	2352
chr7	144500000	145500000	2332
chr7	144600000	145600000	2303
chr7	144700000	145700000	2274
chr7	144800000	145800000	2267
chr7	144900000	145900000	2210
chr7	145000000	146000000	2200
chr7	145100000	146100000	2221
chr7	145200000	146200000	2238
chr7	145300000	146300000	2248
chr7	145400000	146400000	2239
chr7	145500000	146500000	2242
chr7	145600000	146600000	2240
chr7	145700000	146700000	2273
chr7	145800000	146800000	2251
chr7	145900000	146900000	2267
chr7	146000000	147000000	2289
chr7	146100000	147100000	2253
chr7	146200000	147200000	2278
chr7	146300000	147300000	2307
chr7	146400000	147400000	2313
chr7	146500000	147500000	2339
chr7	146600000	147600000	2371
chr7	146700000	147700000	2385
chr7	146800000	147800000	2429
chr7	146900000	147900000	2473
chr7	147000000	148000000	2511
chr7	147100000	148100000	2567
chr7	147200000	148200000	2589
chr7	147300000	148300000	2656
chr7	147400000	148400000	2717
chr7	147500000	148500000	2714
chr7	147600000	148600000	2749
chr7	147700000	148700000	2786
chr7	147800000	148800000	2860
chr7	147900000	148900000	2959
chr7	148000000	149000000	2981
chr7	148100000	149100000	2962
chr7	148200000	149200000	2919
chr7	148300000	149300000	2848
chr7	148400000	149400000	2807
chr7	148500000	149500000	2792
chr7	148600000	149600000	2738
chr7	148700000	149700000	2700
chr7	148800000	149800000	2632
chr7	148900000	149900000	2532
chr7	149000000	150000000	2474
chr7	149100000	150100000	2451
chr7	149200000	150200000	2456
chr7	149300000	150300000	2491
chr7	149400000	150400000	2497
chr7	149500000	150500000	2535
chr7	149600000	150600000	2541
chr7	149700000	150700000	2522
chr7	149800000	150800000	2500
chr7	149900000	150900000	2469
chr7	150000000	151000000	2505
chr7	150100000	151100000	2533
chr7	150200000	151200000	2529
chr7	150300000	151300000	2536
chr7	150400000	151400000	2548
chr7	150500000	151500000	2503
chr7	150600000	151600000	2495
chr7	150700000	151700000	2513
chr7	150800000	151800000	2558
chr7	150900000	151900000	2574
chr7	151000000	152000000	2545
chr7	151100000	152100000	2565
chr7	151200000	152200000	2674
chr7	151300000	152300000	2726
chr7	151400000	152400000	2767
chr7	151500000	152500000	2862
chr7	151600000	152600000	2876
chr7	151700000	152700000	2870
chr7	151800000	152800000	2847
chr7	151900000	152900000	2864
chr7	152000000	153000000	2869
chr7	152100000	153100000	2834
chr7	152200000	153200000	2738
chr7	152300000	153300000	2637
chr7	152400000	153400000	2592
chr7	152500000	153500000	2545
chr7	152600000	153600000	2499
chr7	152700000	153700000	2513
chr7	152800000	153800000	2505
chr7	152900000	153900000	2522
chr7	153000000	154000000	2531
chr7	153100000	154100000	2533
chr7	153200000	154200000	2526
chr7	153300000	154300000	2468
chr7	153400000	154400000	2290
chr7	153500000	154500000	2252
chr7	153600000	154600000	2287
chr7	153700000	154700000	2222
chr7	153800000	154800000	2205
chr7	153900000	154900000	2178
chr7	154000000	155000000	2166
chr7	154100000	155100000	2144
chr7	154200000	155200000	2162
chr7	154300000	155300000	2184
chr7	154400000	155400000	2339
chr7	154500000	155500000	2336
chr7	154600000	155600000	2322
chr7	154700000	155700000	2316
chr7	154800000	155800000	2291
chr7	154900000	155900000	2274
chr7	155000000	156000000	2262
chr7	155100000	156100000	2312
chr7	155200000	156200000	2290
chr7	155300000	156300000	2310
chr7	155400000	156400000	2295
chr7	155500000	156500000	2319
chr7	155600000	156600000	2343
chr7	155700000	156700000	2403
chr7	155800000	156800000	2463
chr7	155900000	156900000	2509
