chrom	start	end	GC_percentage	HindIII
chr9:22	18300001	19300000	0.404387	294
chr9:22	18400001	19400000	0.404117	290
chr9:22	18500001	19500000	0.410456	274
chr9:22	18600001	19600000	0.413951	277
chr9:22	18700001	19700000	0.415718	270
chr9:22	18800001	19800000	0.413492	258
chr9:22	18900001	19900000	0.41022	254
chr9:22	19000001	20000000	0.406441	247
chr9:22	19100001	20100000	0.404253	261
chr9:22	19200001	20200000	0.396788	279
chr9:22	19300001	20300000	0.396638	291
chr9:22	19400001	20400000	0.397828	300
chr9:22	19500001	20500000	0.38941	314
chr9:22	19600001	20600000	0.387122	308
chr9:22	19700001	20700000	0.385728	320
chr9:22	19800001	20800000	0.384469	319
chr9:22	19900001	20900000	0.381798	330
chr9:22	20000001	21000000	0.379781	347
chr9:22	20100001	21100000	0.378269	348
chr9:22	20200001	21200000	0.378135	350
chr9:22	20300001	21300000	0.374352	346
chr9:22	20400001	21400000	0.372198	334
chr9:22	20500001	21500000	0.374792	330
chr9:22	20600001	21600000	0.373528	341
chr9:22	20700001	21700000	0.373341	328
chr9:22	20800001	21800000	0.373567	327
chr9:22	20900001	21900000	0.378898	328
chr9:22	21000001	22000000	0.382282	311
chr9:22	21100001	22100000	0.383308	306
chr9:22	21200001	22200000	0.383742	301
chr9:22	21300001	22300000	0.383613	301
chr9:22	21400001	22400000	0.383277	305
chr9:22	21500001	22500000	0.38158	311
chr9:22	21600001	22600000	0.380493	308
chr9:22	21700001	22700000	0.378418	317
chr9:22	21800001	22800000	0.375297	315
chr9:22	21900001	22900000	0.371713	316
chr9:22	22000001	23000000	0.366835	339
chr9:22	22100001	23100000	0.362441	348
chr9:22	22200001	23200000	0.360185	353
chr9:22	22300001	23300000	0.358292	357
chr9:22	22400001	23400000	0.357678	365
chr9:22	22500001	23500000	0.35837	363
chr9:22	22600001	23600000	0.361883	358
chr9:22	22700001	23700000	0.365214	352
chr9:22	22800001	23800000	0.368872	365
chr9:22	22900001	23900000	0.369536	360
chr9:22	23000001	24000000	0.371766	346
chr9:22	23100001	24100000	0.373937	339
chr9:22	23200001	24200000	0.374086	329
chr9:22	23300001	24300000	0.375306	325
chr9:22	23400001	24400000	0.376527	328
chr9:22	23500001	24500000	0.374128	326
chr9:22	23600001	24600000	0.36972	332
chr9:22	23700001	24700000	0.365915	332
chr9:22	23800001	24800000	0.363619	321
chr9:22	23900001	24900000	0.36098	317
chr9:22	24000001	25000000	0.357293	318
chr9:22	24100001	25100000	0.35603	308
chr9:22	24200001	25200000	0.353772	300
chr9:22	24300001	25300000	0.351946	301
chr9:22	24400001	25400000	0.348933	303
chr9:22	24500001	25500000	0.349402	299
chr9:22	24600001	25600000	0.349429	299
chr9:22	24700001	25700000	0.350754	310
chr9:22	24800001	25800000	0.350607	306
chr9:22	24900001	25900000	0.352303	310
chr9:22	25000001	26000000	0.355235	304
chr9:22	25100001	26100000	0.355493	319
chr9:22	25200001	26200000	0.358456	325
chr9:22	25300001	26300000	0.360497	327
chr9:22	25400001	26400000	0.362489	317
chr9:22	25500001	26500000	0.364198	317
chr9:22	25600001	26600000	0.366864	309
chr9:22	25700001	26700000	0.369452	304
chr9:22	25800001	26800000	0.372413	304
chr9:22	25900001	26900000	0.374322	306
chr9:22	26000001	27000000	0.374853	313
chr9:22	26100001	27100000	0.378	305
chr9:22	26200001	27200000	0.381676	306
chr9:22	26300001	27300000	0.384288	308
chr9:22	26400001	27400000	0.390477	319
chr9:22	26500001	27500000	0.394408	329
chr9:22	26600001	27600000	0.395574	334
chr9:22	26700001	27700000	0.395761	346
chr9:22	26800001	27800000	0.396346	360
chr9:22	26900001	27900000	0.396213	371
chr9:22	27000001	28000000	0.395365	367
chr9:22	27100001	28100000	0.39371	379
chr9:22	27200001	28200000	0.390996	390
chr9:22	27300001	28300000	0.387134	385
chr9:22	27400001	28400000	0.38125	379
chr9:22	27500001	28500000	0.375647	386
chr9:22	27600001	28600000	0.372115	375
chr9:22	27700001	28700000	0.367112	356
chr9:22	27800001	28800000	0.363075	344
chr9:22	27900001	28900000	0.360396	328
chr9:22	28000001	29000000	0.359616	332
chr9:22	28100001	29100000	0.35645	331
chr9:22	28200001	29200000	0.354551	328
chr9:22	28300001	29300000	0.355063	326
chr9:22	28400001	29400000	0.353968	325
chr9:22	28500001	29500000	0.354031	324
chr9:22	28600001	29600000	0.352991	336
chr9:22	28700001	29700000	0.353006	338
chr9:22	28800001	29800000	0.353529	339
chr9:22	28900001	29900000	0.352779	342
chr9:22	29000001	30000000	0.351288	339
chr9:22	29100001	30100000	0.352331	327
chr9:22	29200001	30200000	0.351075	317
chr9:22	29300001	30300000	0.3495	312
chr9:22	29400001	30400000	0.348408	309
chr9:22	29500001	30500000	0.347342	314
chr9:22	29600001	30600000	0.348224	308
chr9:22	29700001	30700000	0.346909	302
chr9:22	29800001	30800000	0.345427	303
chr9:22	29900001	30900000	0.345162	309
chr9:22	30000001	31000000	0.345528	310
chr9:22	30100001	31100000	0.346505	313
chr9:22	30200001	31200000	0.347818	317
chr9:22	30300001	31300000	0.348142	327
chr9:22	30400001	31400000	0.348934	326
chr9:22	30500001	31500000	0.349598	314
chr9:22	30600001	31600000	0.350539	314
chr9:22	30700001	31700000	0.351877	328
chr9:22	30800001	31800000	0.353328	329
chr9:22	30900001	31900000	0.355329	328
chr9:22	31000001	32000000	0.358242	331
chr9:22	31100001	32100000	0.358713	328
chr9:22	31200001	32200000	0.360789	326
chr9:22	31300001	32300000	0.363698	330
chr9:22	31400001	32400000	0.36793	335
chr9:22	31500001	32500000	0.373563	323
chr9:22	31600001	32600000	0.377341	312
chr9:22	31700001	32700000	0.383497	305
chr9:22	31800001	32800000	0.389355	293
chr9:22	31900001	32900000	0.393935	281
chr9:22	32000001	33000000	0.398112	276
chr9:22	32100001	33100000	0.404199	274
chr9:22	32200001	33200000	0.41303	276
chr9:22	32300001	33300000	0.420743	261
chr9:22	32400001	33400000	0.426515	242
chr9:22	32500001	33500000	0.435679	237
chr9:22	32600001	33600000	0.436495	249
chr9:22	32700001	33700000	0.436235	246
chr9:22	32800001	33800000	0.436361	254
chr9:22	32900001	33900000	0.43767	250
chr9:22	33000001	34000000	0.438031	246
chr9:22	33100001	34100000	0.441464	237
chr9:22	33200001	34200000	0.441037	222
chr9:22	33300001	34300000	0.438241	226
chr9:22	33400001	34400000	0.438222	228
chr9:22	33500001	34500000	0.434522	232
chr9:22	33600001	34600000	0.44634	220
chr9:22	33700001	34700000	0.456831	211
chr9:22	33800001	34800000	0.457472	210
chr9:22	33900001	34900000	0.457042	223
chr9:22	34000001	35000000	0.459685	211
chr9:22	34100001	35100000	0.460323	222
chr9:22	34200001	35200000	0.459129	232
chr9:22	34300001	35300000	0.455341	239
chr9:22	34400001	35400000	0.453337	259
chr9:22	34500001	35500000	0.448344	270
chr9:22	34600001	35600000	0.440279	271
chr9:22	34700001	35700000	0.439361	284
chr9:22	34800001	35800000	0.445304	280
chr9:22	34900001	35900000	0.449682	270
chr9:22	35000001	36000000	0.447696	279
chr9:22	35100001	36100000	0.441066	281
chr9:22	35200001	36200000	0.44305	272
chr9:22	35300001	36300000	0.448373	262
chr9:22	35400001	36400000	0.446391	254
chr9:22	35500001	36500000	0.44864	256
chr9:22	35600001	36600000	0.449303	244
chr9:22	35700001	36700000	0.440093	236
chr9:22	35800001	36800000	0.43916	230
chr9:22	35900001	36900000	0.442751	224
chr9:22	36000001	37000000	0.447815	226
chr9:22	36100001	37100000	0.453367	224
chr9:22	36200001	37200000	0.444837	231
chr9:22	36300001	37300000	0.436407	239
chr9:22	36400001	37400000	0.436324	247
chr9:22	36500001	37500000	0.43973	244
chr9:22	36600001	37600000	0.439929	252
chr9:22	36700001	37700000	0.442649	263
chr9:22	36800001	37800000	0.439153	276
chr9:22	36900001	37900000	0.428674	281
chr9:22	37000001	38000000	0.431146	288
chr9:22	37100001	38100000	0.435278	285
chr9:22	37200001	38200000	0.442208	292
chr9:22	37300001	38300000	0.451988	279
chr9:22	71400001	72400000	0.415361	302
chr9:22	71500001	72500000	0.414189	323
chr9:22	71600001	72600000	0.413792	319
chr9:22	71700001	72700000	0.40975	338
chr9:22	71800001	72800000	0.405633	351
chr9:22	71900001	72900000	0.40169	358
chr9:22	72000001	73000000	0.398527	360
chr9:22	72100001	73100000	0.397291	354
chr9:22	72200001	73200000	0.39866	357
chr9:22	72300001	73300000	0.398923	345
chr9:22	72400001	73400000	0.401493	338
chr9:22	72500001	73500000	0.400658	318
chr9:22	72600001	73600000	0.398937	324
chr9:22	72700001	73700000	0.395015	322
chr9:22	72800001	73800000	0.391929	323
chr9:22	72900001	73900000	0.391009	319
chr9:22	73000001	74000000	0.389227	321
chr9:22	73100001	74100000	0.382229	339
chr9:22	73200001	74200000	0.377939	343
chr9:22	73300001	74300000	0.377483	347
chr9:22	73400001	74400000	0.37899	352
chr9:22	73500001	74500000	0.380051	353
chr9:22	73600001	74600000	0.381015	347
chr9:22	73700001	74700000	0.386276	342
chr9:22	73800001	74800000	0.390094	324
chr9:22	73900001	74900000	0.393119	322
chr9:22	74000001	75000000	0.398705	304
chr9:22	74100001	75100000	0.401607	281
chr9:22	74200001	75200000	0.405198	279
chr9:22	74300001	75300000	0.404418	264
chr9:22	74400001	75400000	0.402017	255
chr9:22	74500001	75500000	0.402192	261
chr9:22	74600001	75600000	0.399826	269
chr9:22	74700001	75700000	0.393392	272
chr9:22	74800001	75800000	0.387894	286
chr9:22	74900001	75900000	0.383163	281
chr9:22	75000001	76000000	0.377314	287
chr9:22	75100001	76100000	0.372241	298
chr9:22	75200001	76200000	0.365173	313
chr9:22	75300001	76300000	0.360835	326
chr9:22	75400001	76400000	0.358616	329
chr9:22	75500001	76500000	0.35357	325
chr9:22	75600001	76600000	0.352037	323
chr9:22	75700001	76700000	0.351293	317
chr9:22	75800001	76800000	0.352567	305
chr9:22	75900001	76900000	0.353617	306
chr9:22	76000001	77000000	0.353965	321
chr9:22	76100001	77100000	0.355235	330
chr9:22	76200001	77200000	0.357634	325
chr9:22	76300001	77300000	0.361352	328
chr9:22	76400001	77400000	0.364609	325
chr9:22	76500001	77500000	0.370276	321
chr9:22	76600001	77600000	0.375886	310
chr9:22	76700001	77700000	0.38035	308
chr9:22	76800001	77800000	0.383478	314
chr9:22	76900001	77900000	0.386436	321
chr9:22	77000001	78000000	0.389727	310
chr9:22	77100001	78100000	0.393403	291
chr9:22	77200001	78200000	0.395141	288
chr9:22	77300001	78300000	0.395183	287
chr9:22	77400001	78400000	0.394822	294
chr9:22	77500001	78500000	0.393056	306
chr9:22	77600001	78600000	0.393025	312
chr9:22	77700001	78700000	0.391583	316
chr9:22	77800001	78800000	0.390183	329
chr9:22	77900001	78900000	0.391164	333
chr9:22	78000001	79000000	0.395128	327
chr9:22	78100001	79100000	0.397711	328
chr9:22	78200001	79200000	0.400916	315
chr9:22	78300001	79300000	0.40331	320
chr9:22	78400001	79400000	0.406666	322
chr9:22	78500001	79500000	0.408712	308
chr9:22	78600001	79600000	0.410103	304
chr9:22	78700001	79700000	0.415441	298
chr9:22	78800001	79800000	0.416535	282
chr9:22	78900001	79900000	0.411712	270
chr9:22	79000001	80000000	0.403763	274
chr9:22	79100001	80100000	0.402349	281
chr9:22	79200001	80200000	0.401824	298
chr9:22	79300001	80300000	0.403058	289
chr9:22	79400001	80400000	0.400977	288
chr9:22	79500001	80500000	0.399771	296
chr9:22	79600001	80600000	0.396937	306
chr9:22	79700001	80700000	0.393656	308
chr9:22	79800001	80800000	0.393594	319
chr9:22	79900001	80900000	0.396843	326
chr9:22	80000001	81000000	0.406032	327
chr9:22	80100001	81100000	0.406298	333
chr9:22	80200001	81200000	0.405695	328
chr9:22	80300001	81300000	0.401576	332
chr9:22	80400001	81400000	0.399782	336
chr9:22	80500001	81500000	0.399079	344
chr9:22	80600001	81600000	0.397818	342
chr9:22	80700001	81700000	0.394459	352
chr9:22	80800001	81800000	0.393455	351
chr9:22	80900001	81900000	0.393537	348
chr9:22	81000001	82000000	0.387822	346
chr9:22	81100001	82100000	0.383953	333
chr9:22	81200001	82200000	0.383012	332
chr9:22	81300001	82300000	0.383612	338
chr9:22	81400001	82400000	0.386169	338
chr9:22	81500001	82500000	0.387145	341
chr9:22	81600001	82600000	0.388723	342
chr9:22	81700001	82700000	0.38866	338
chr9:22	81800001	82800000	0.387973	341
chr9:22	81900001	82900000	0.3855	333
chr9:22	82000001	83000000	0.385071	349
chr9:22	82100001	83100000	0.384052	359
chr9:22	82200001	83200000	0.380579	373
chr9:22	82300001	83300000	0.378594	366
chr9:22	82400001	83400000	0.373864	364
chr9:22	82500001	83500000	0.370236	354
chr9:22	82600001	83600000	0.36761	356
chr9:22	82700001	83700000	0.367365	353
chr9:22	82800001	83800000	0.367827	349
chr9:22	82900001	83900000	0.368217	361
chr9:22	83000001	84000000	0.368309	337
chr9:22	83100001	84100000	0.370461	328
chr9:22	83200001	84200000	0.375287	309
chr9:22	83300001	84300000	0.381731	301
chr9:22	83400001	84400000	0.390159	292
chr9:22	83500001	84500000	0.396905	288
chr9:22	83600001	84600000	0.402059	286
chr9:22	83700001	84700000	0.405003	286
chr9:22	83800001	84800000	0.405529	287
chr9:22	83900001	84900000	0.406161	297
chr9:22	84000001	85000000	0.405394	307
chr9:22	84100001	85100000	0.40578	326
chr9:22	84200001	85200000	0.402886	332
chr9:22	84300001	85300000	0.397507	344
chr9:22	84400001	85400000	0.393283	351
chr9:22	84500001	85500000	0.387749	364
chr9:22	84600001	85600000	0.385763	361
chr9:22	84700001	85700000	0.385672	364
chr9:22	84800001	85800000	0.384344	365
chr9:22	84900001	85900000	0.387381	351
chr9:22	85000001	86000000	0.391596	349
chr9:22	85100001	86100000	0.394641	330
chr9:22	85200001	86200000	0.397047	334
chr9:22	85300001	86300000	0.401031	331
chr9:22	85400001	86400000	0.39938	325
chr9:22	85500001	86500000	0.401655	310
chr9:22	85600001	86600000	0.403034	308
chr9:22	85700001	86700000	0.403738	302
chr9:22	85800001	86800000	0.406109	305
chr9:22	85900001	86900000	0.406955	308
chr9:22	86000001	87000000	0.407979	307
chr9:22	86100001	87100000	0.409454	295
chr9:22	86200001	87200000	0.409229	282
chr9:22	86300001	87300000	0.408152	281
chr9:22	86400001	87400000	0.409439	298
chr9:22	86500001	87500000	0.41096	312
chr9:22	86600001	87600000	0.410903	314
chr9:22	86700001	87700000	0.412629	308
chr9:22	86800001	87800000	0.412101	299
chr9:22	86900001	87900000	0.411168	297
chr9:22	87000001	88000000	0.409252	292
chr9:22	87100001	88100000	0.408153	315
chr9:22	87200001	88200000	0.40939	313
chr9:22	87300001	88300000	0.40411	308
chr9:22	87400001	88400000	0.403511	295
chr9:22	87500001	88500000	0.402049	287
chr9:22	87600001	88600000	0.400474	277
chr9:22	87700001	88700000	0.400932	296
chr9:22	87800001	88800000	0.405018	289
chr9:22	87900001	88900000	0.406151	296
chr9:22	88000001	89000000	0.404551	317
chr9:22	88100001	89100000	0.402549	300
chr9:22	88200001	89200000	0.401942	309
chr9:22	88300001	89300000	0.408544	316
chr9:22	88400001	89400000	0.410499	323
chr9:22	88500001	89500000	0.412521	328
chr9:22	88600001	89600000	0.414224	349
chr9:22	88700001	89700000	0.411038	340
chr9:22	88800001	89800000	0.407351	342
chr9:22	88900001	89900000	0.406848	329
chr9:22	89000001	90000000	0.408909	310
chr9:22	89100001	90100000	0.411498	314
chr9:22	89200001	90200000	0.414528	313
chr9:22	89300001	90300000	0.418846	304
chr9:22	89400001	90400000	0.420833	293
chr9:22	89500001	90500000	0.425559	280
chr9:22	89600001	90600000	0.429296	264
chr9:22	89700001	90700000	0.434831	255
chr9:22	89800001	90800000	0.438824	253
chr9:22	89900001	90900000	0.441271	250
chr9:22	90000001	91000000	0.445359	251
chr9:22	90100001	91100000	0.443925	257
chr9:22	90200001	91200000	0.446851	242
chr9:22	90300001	91300000	0.441997	250
chr9:22	90400001	91400000	0.441261	248
chr9:22	90500001	91500000	0.436163	261
chr9:22	90600001	91600000	0.433584	254
chr9:22	90700001	91700000	0.434023	252
chr9:22	90800001	91800000	0.431879	257
chr9:22	90900001	91900000	0.429374	256
chr9:22	91000001	92000000	0.428903	247
chr9:22	91100001	92100000	0.438585	238
chr9:22	91200001	92200000	0.437531	245
chr9:22	91300001	92300000	0.446308	234
chr9:22	91400001	92400000	0.424298	224
chr9:22	91500001	92500000	0.410346	200
chr9:22	91600001	92600000	0.381428	188
chr9:22	91700001	92700000	0.346375	177
chr9:22	91800001	92800000	0.349515	166
chr9:22	91900001	92900000	0.350305	179
chr9:22	92000001	93000000	0.346476	189
chr9:22	92100001	93100000	0.334465	187
chr9:22	92200001	93200000	0.32703	197
chr9:22	92300001	93300000	0.316774	202
chr9:22	92400001	93400000	0.336506	217
chr9:22	92500001	93500000	0.350043	251
chr9:22	92600001	93600000	0.379034	265
chr9:22	92700001	93700000	0.414954	276
chr9:22	92800001	93800000	0.414091	279
chr9:22	92900001	93900000	0.415594	275
chr9:22	93000001	94000000	0.418837	279
chr9:22	93100001	94100000	0.418101	293
chr9:22	93200001	94200000	0.421572	292
chr9:22	93300001	94300000	0.421646	298
chr9:22	93400001	94400000	0.42273	285
chr9:22	93500001	94500000	0.426604	273
chr9:22	93600001	94600000	0.430343	273
chr9:22	93700001	94700000	0.4305	273
chr9:22	93800001	94800000	0.430702	269
chr9:22	93900001	94900000	0.429111	264
chr9:22	94000001	95000000	0.430734	250
chr9:22	94100001	95100000	0.432835	234
chr9:22	94200001	95200000	0.429446	231
chr9:22	94300001	95300000	0.428581	228
chr9:22	94400001	95400000	0.43025	241
chr9:22	94500001	95500000	0.434154	235
chr9:22	94600001	95600000	0.433587	237
chr9:22	94700001	95700000	0.429978	241
chr9:22	94800001	95800000	0.435481	246
chr9:22	94900001	95900000	0.447236	240
chr9:22	95000001	96000000	0.454125	244
chr9:22	95100001	96100000	0.464283	251
chr9:22	95200001	96200000	0.467254	252
chr9:22	95300001	96300000	0.470935	249
chr9:22	95400001	96400000	0.475943	238
chr9:22	95500001	96500000	0.476575	227
chr9:22	95600001	96600000	0.472638	232
chr9:22	95700001	96700000	0.478007	234
chr9:22	95800001	96800000	0.474627	228
chr9:22	95900001	96900000	0.46067	246
chr9:22	96000001	97000000	0.450539	255
chr9:22	96100001	97100000	0.44369	251
chr9:22	96200001	97200000	0.444401	249
chr9:22	96300001	97300000	0.441632	243
chr9:22	96400001	97400000	0.439678	249
chr9:22	96500001	97500000	0.435619	260
chr9:22	96600001	97600000	0.435534	251
chr9:22	96700001	97700000	0.430771	257
chr9:22	96800001	97800000	0.427298	271
chr9:22	96900001	97900000	0.434147	255
chr9:22	97000001	98000000	0.431745	262
chr9:22	97100001	98100000	0.428405	260
chr9:22	97200001	98200000	0.429307	254
chr9:22	97300001	98300000	0.435948	269
chr9:22	97400001	98400000	0.437161	272
chr9:22	97500001	98500000	0.435743	286
chr9:22	97600001	98600000	0.438523	289
chr9:22	97700001	98700000	0.431923	285
chr9:22	97800001	98800000	0.430453	292
chr9:22	97900001	98900000	0.43012	300
chr9:22	98000001	99000000	0.436308	291
chr9:22	98100001	99100000	0.439359	294
chr9:22	98200001	99200000	0.439705	291
chr9:22	98300001	99300000	0.437262	287
chr9:22	98400001	99400000	0.43224	290
chr9:22	98500001	99500000	0.432824	267
