chrom	start	end	G1	S1	S2	S3	S4	G1	gpseq_score
chr8	130200001	131200000	32.801004	37.853523	15.208996	5.627982	3.368998	32.801004	1.103579365267
chr8	130300001	131300000	32.609996	39.655008	15.41201	4.250493	2.854493	32.609996	1.10021990069276
chr8	130400001	131400000	32.060491	39.598489	16.594517	3.479499	2.859	32.060491	1.09323839479899
chr8	130500001	131500000	30.414469	38.018483	19.22203	3.911515	2.765002	30.414469	1.09870900013637
chr8	130600001	131600000	26.721461	35.714976	22.767541	6.086026	2.926499	26.721461	1.1161679193118
chr8	130700001	131700000	22.560455	33.446479	25.762016	9.365044	3.174505	22.560455	1.12431568501178
chr8	130800001	131800000	18.440471	30.249459	27.349008	14.099549	3.949515	18.440471	1.13507236359179
chr8	130900001	131900000	16.261489	25.623447	28.017002	18.596038	6.037525	16.261489	1.12957680175179
chr8	131000001	1.32e+08	14.464489	20.475952	28.008497	21.70702	9.598537	14.464489	1.13356247221892
chr8	131100001	132100000	11.397471	17.110465	27.462992	23.279014	14.13105	11.397471	1.11691578046456
chr8	131200001	132200000	9.005487	12.989956	25.927976	23.955	19.035044	9.005487	1.11644567550692
chr8	131300001	132300000	8.092	8.915463	22.982465	24.180002	22.752535	8.092	1.12026257970396
chr8	131400001	132400000	7.911497	5.735477	18.792455	24.319501	25.951533	7.911497	1.13595669091413
chr8	131500001	132500000	7.043499	3.907982	14.260457	24.014988	29.368026	7.043499	1.13130941740252
chr8	131600001	132600000	7.229493	2.687994	9.949956	22.505982	32.389038	7.229493	1.12389816679311
chr8	131700001	132700000	6.441497	2.327	6.290475	20.168968	36.452537	6.441497	1.13012924545432
chr8	131800001	132800000	6.250493	2.152497	4.401491	17.080469	39.924535	6.250493	1.12180170894835
chr8	131900001	132900000	5.956	1.995998	3.869499	14.43298	42.296515	5.956	1.12643681283881
chr8	132000001	1.33e+08	6.033002	2.009503	3.770998	13.007493	42.668	6.033002	1.1149092821454
chr8	132100001	133100000	5.642493	2.098002	3.790002	13.580511	42.075491	5.642493	1.11438262011375
chr8	132200001	133200000	5.785505	2.129002	3.912002	14.664014	42.127998	5.785505	1.10439763632307
chr8	132300001	133300000	6.404996	2.082499	3.984503	15.964014	43.008505	6.404996	1.10779624440527
chr8	132400001	133400000	5.946499	2.014002	4.025	17.718519	44.083511	5.946499	1.10882190247063
chr8	132500001	133500000	6.401499	2.114501	4.043501	19.124515	45.49202	6.401499	1.10869137080996
chr8	132600001	133600000	6.442499	2.047501	4.144998	20.25902	46.922008	6.442499	1.1147416083803
chr8	132700001	133700000	6.466497	2.157499	4.293002	22.75202	46.415497	6.466497	1.10649276082162
chr8	132800001	133800000	6.820505	2.270002	4.631004	23.800513	45.737483	6.820505	1.10585711548483
chr8	132900001	133900000	7.816499	2.430501	4.551	25.018012	44.438499	7.816499	1.10075401996846
chr8	133000001	1.34e+08	7.737497	2.406998	4.715002	26.864521	43.755489	7.737497	1.12719374862464
chr8	133100001	134100000	7.887507	2.405499	4.759	28.042509	43.629499	7.887507	1.13913501292916
chr8	133200001	134200000	8.184497	2.499501	4.932503	29.363016	42.560992	8.184497	1.16194772993664
chr8	133300001	134300000	8.193497	2.623	5.237002	30.439513	41.800002	8.193497	1.17020875371461
chr8	133400001	134400000	8.248	2.656	5.910004	31.800515	41.268986	8.248	1.17134952412239
chr8	133500001	134500000	7.975	2.611998	6.760507	33.64502	39.602483	7.975	1.18197001553795
chr8	133600001	134600000	7.800503	2.749503	7.589511	35.071503	38.284986	7.800503	1.18744410269891
chr8	133700001	134700000	7.784501	2.833	8.665505	35.324507	37.33199	7.784501	1.1828144480115
chr8	133800001	134800000	7.898	2.810501	8.811996	36.403509	36.629	7.898	1.19744877724805
chr8	133900001	134900000	7.191002	2.683998	8.441992	37.171507	36.822998	7.191002	1.2110489559879
chr8	134000001	1.35e+08	7.091495	2.625499	7.922503	36.701495	37.606511	7.091495	1.20230395509004
chr8	134100001	135100000	7.164499	2.548	8.130503	36.801002	37.397493	7.164499	1.19416576227863
chr8	134200001	135200000	6.914002	2.430996	8.201499	37.646006	36.937497	6.914002	1.18338356390205
chr8	134300001	135300000	6.730004	2.200499	8.163503	38.73501	36.578489	6.730004	1.16610283835394
chr8	134400001	135400000	6.884996	2.433503	8.565016	39.359004	35.404984	6.884996	1.16557015945129
chr8	134500001	135500000	6.548998	2.825505	10.000519	39.455996	33.724984	6.548998	1.16038888384741
chr8	134600001	135600000	6.512505	3.512008	11.999519	39.405493	31.439978	6.512505	1.15318668964788
chr8	134700001	135700000	7.149008	4.737513	13.843531	38.030976	29.445477	7.149008	1.16338841868628
chr8	134800001	135800000	7.461497	6.710527	16.588036	35.627475	26.855968	7.461497	1.15437526919242
chr8	134900001	135900000	7.365998	8.48401	20.513539	33.674481	23.909473	7.365998	1.16659006313473
chr8	135000001	1.36e+08	7.353507	9.300507	23.517521	33.759002	20.548966	7.353507	1.15203059073835
chr8	135100001	136100000	7.185501	9.507503	24.706501	34.344501	18.859495	7.185501	1.14871790514742
chr8	135200001	136200000	7.119497	9.697503	25.065503	33.504489	18.915008	7.119497	1.14262785788096
chr8	135300001	136300000	7.131501	9.840002	25.009992	32.352479	19.42402	7.131501	1.14625526191691
chr8	135400001	136400000	7.223004	9.490495	24.16998	30.539978	21.150529	7.223004	1.14670962764399
chr8	135500001	136500000	7.630002	8.921994	21.843471	28.286475	24.694535	7.630002	1.14663665346195
chr8	135600001	136600000	7.417491	8.123988	18.829471	26.048485	28.184034	7.417491	1.14258949537981
chr8	135700001	136700000	7.017493	6.720986	15.66496	24.39699	31.662533	7.017493	1.13214532177159
chr8	135800001	136800000	6.355501	4.704471	12.289459	23.316986	35.353042	6.355501	1.13089443305493
chr8	135900001	136900000	6.349505	2.88499	8.153461	22.074483	38.497018	6.349505	1.12145342233351
chr8	136000001	1.37e+08	6.517998	1.983992	4.920473	18.952465	40.423016	6.517998	1.13035745669521
chr8	136100001	137100000	6.812994	1.656497	3.407495	14.878966	40.026994	6.812994	1.1389891074968
chr8	136200001	137200000	6.843002	1.520998	2.700994	11.665469	38.234976	6.843002	1.14177732015479
chr8	136300001	137300000	7.050002	1.442	2.249	8.899479	35.775966	7.050002	1.15092209402563
chr8	136400001	137400000	7.270994	1.604501	2.075002	6.614477	32.826463	7.270994	1.15660332219102
chr8	136500001	137500000	7.308499	1.733	2.030501	5.029491	28.57196	7.308499	1.1489995590942
chr8	136600001	137600000	7.628503	1.753501	2.020499	4.099992	24.699463	7.628503	1.15176171348357
chr8	136700001	137700000	7.707996	1.659499	2.167	3.417495	20.936966	7.707996	1.16017921204647
chr8	136800001	137800000	7.794002	1.564501	2.094499	3.127497	17.647467	7.794002	1.17454707849346
chr8	136900001	137900000	7.873497	1.531499	2.043	2.544499	14.662976	7.873497	1.18161694538855
chr8	137000001	1.38e+08	7.817002	1.521499	2.065499	2.355	12.68398	7.817002	1.18180373387685
chr8	137100001	138100000	8.164014	1.561501	1.851499	2.439499	11.633986	8.164014	1.17797952566754
chr8	137200001	138200000	8.390497	1.531499	1.893	2.466002	10.920493	8.390497	1.17887548217211
chr8	137300001	138300000	8.043499	1.434497	2.032501	2.254499	10.345497	8.043499	1.18115571612885
chr8	137400001	138400000	8.228511	1.222998	2.131	2.126499	9.823503	8.228511	1.18573131220707
chr8	137500001	138500000	8.356	1.114499	1.984501	2.188	10.193503	8.356	1.19476748776729
chr8	137600001	138600000	8.326006	1.139	2.055499	2.193501	10.833509	8.326006	1.20453335908104
chr8	137700001	138700000	8.370004	1.200004	1.936499	2.230499	11.223998	8.370004	1.20306582234435
chr8	137800001	138800000	7.920495	1.28	1.950499	2.196002	11.879008	7.920495	1.20082692173826
chr8	137900001	138900000	7.480495	1.333499	2.034002	2.440002	13.409523	7.480495	1.20990534199522
chr8	138000001	1.39e+08	7.306497	1.262501	2.190505	2.743503	15.254026	7.306497	1.21450564532839
chr8	138100001	139100000	6.827489	1.318499	2.3	3.37401	17.613022	6.827489	1.20959243033361
chr8	138200001	139200000	6.575002	1.27	2.248499	4.232507	20.171028	6.575002	1.21632387402307
chr8	138300001	139300000	6.528499	1.385002	2.310499	5.270511	22.896022	6.528499	1.2266551784726
chr8	138400001	139400000	6.910505	1.445501	2.166998	6.321513	26.106531	6.910505	1.23956384308952
chr8	138500001	139500000	6.828008	1.495501	2.392499	7.679519	29.401531	6.828008	1.24561144913914
chr8	138600001	139600000	6.766994	1.412	2.457503	9.965527	32.623026	6.766994	1.25472065549501
chr8	138700001	139700000	6.566998	1.489499	2.721006	12.935032	35.981034	6.566998	1.26881511153688
chr8	138800001	139800000	6.644501	1.534503	3.584012	16.521537	38.105517	6.644501	1.27771260535999
chr8	138900001	139900000	7.241006	1.742002	4.448505	20.011038	38.680998	7.241006	1.28319531806986
chr8	139000001	1.4e+08	7.334501	2.005501	4.842503	23.733044	39.244493	7.334501	1.27603755944413
chr8	139100001	140100000	7.466499	2.042501	5.858519	27.422036	38.660986	7.466499	1.27915806553871
chr8	139200001	140200000	7.584501	2.085501	7.150014	30.958032	37.224988	7.584501	1.2810276230275
chr8	139300001	140300000	7.608495	2.095501	8.270511	34.669044	35.745982	7.608495	1.2753056073499
chr8	139400001	140400000	6.422988	2.217	9.820525	39.282537	32.878968	6.422988	1.26486822899922
chr8	139500001	140500000	6.276497	2.222	12.107022	42.830527	29.156966	6.276497	1.24786630722463
chr8	139600001	140600000	6.374004	2.309501	14.893539	44.985002	25.098962	6.374004	1.24812048018857
chr8	139700001	140700000	6.645503	2.694505	18.758046	44.92299	21.157964	6.645503	1.25881221879689
chr8	139800001	140800000	7.227505	3.042501	22.073024	44.224998	17.997473	7.227505	1.26285929548383
chr8	139900001	140900000	7.173998	3.201002	24.653531	43.944992	16.043483	7.173998	1.26356558765526
chr8	140000001	1.41e+08	7.195994	3.625509	27.693032	43.56999	13.369477	7.195994	1.27665787742072
chr8	140100001	141100000	6.843004	5.468527	30.513016	41.574467	11.110485	6.843004	1.30437560831076
chr8	140200001	141200000	6.715998	8.753042	32.940024	38.116465	9.167475	6.715998	1.30468475607452
chr8	140300001	141300000	7.431521	13.274543	34.269505	33.562445	7.187988	7.431521	1.31160198955867
chr8	140400001	141400000	10.514032	17.315539	33.972483	27.927952	6.133493	10.514032	1.31725341875823
chr8	140500001	141500000	15.270547	20.004527	32.229982	22.861453	5.387489	15.270547	1.32658576144735
chr8	140600001	141600000	19.404032	23.219042	29.601461	18.458467	5.066	19.404032	1.34971712412965
chr8	140700001	141700000	21.570014	28.090553	25.892455	15.497978	4.710499	21.570014	1.35330436637627
chr8	140800001	141800000	22.282507	33.257056	23.01598	12.689465	4.482493	22.282507	1.34786769690552
chr8	140900001	141900000	22.896517	38.745046	20.980972	9.13497	3.829493	22.896517	1.34563895921243
chr8	141000001	1.42e+08	25.203541	42.735533	18.337467	5.525962	3.559497	25.203541	1.34402346861378
chr8	141100001	142100000	29.30703	44.582517	14.690467	3.116485	3.331998	29.30703	1.33256137222541
chr8	141200001	142200000	32.058024	46.056505	11.46797	2.143495	3.212	32.058024	1.35349076000031
chr8	141300001	142300000	33.968521	46.051487	9.712992	1.988	3.090495	33.968521	1.36904506481108
chr8	141400001	142400000	36.088525	44.634984	8.845996	1.980499	2.969998	36.088525	1.38003703335764
chr8	141500001	142500000	36.059984	44.267503	9.212515	2.229503	2.893499	36.059984	1.39498487932245
chr8	141600001	142600000	34.301477	44.160487	11.093028	2.555511	2.774998	34.301477	1.41753277083916
chr8	141700001	142700000	32.216493	42.080962	13.774018	4.017521	2.819002	32.216493	1.43899343410438
chr8	141800001	142800000	31.290984	37.953938	15.870084	5.325998	2.853499	31.290984	1.46683354892983
chr8	141900001	142900000	30.191984	33.232457	18.98602	7.846032	3.046004	30.191984	1.51808139537525
chr8	142000001	1.43e+08	28.218471	29.08496	21.434024	11.30304	3.423006	28.218471	1.55278469290647
chr8	142100001	143100000	24.556968	25.576459	23.528519	15.791549	4.187507	24.556968	1.59726507771051
chr8	142200001	143200000	22.072483	20.849453	24.860511	20.719052	4.923004	22.072483	1.61383277996131
chr8	142300001	143300000	19.662966	16.39497	26.464517	25.137044	5.803006	19.662966	1.64887600307879
chr8	142400001	143400000	14.986443	13.922479	28.837521	29.341549	6.530507	14.986443	1.66857050516208
chr8	142500001	143500000	10.436974	11.880473	30.665513	33.614034	6.996004	10.436974	1.70959469556524
chr8	142600001	143600000	8.732501	9.298477	31.685499	36.183016	7.222503	8.732501	1.71164108534044
chr8	142700001	143700000	9.094495	6.907988	32.366014	37.164505	7.46	9.094495	1.74525753490884
chr8	142800001	143800000	9.591016	6.783014	32.832944	37.623519	7.473002	9.591016	1.7192416417386
chr8	142900001	143900000	10.191002	7.069509	32.833513	36.87098	7.523	10.191002	1.71240211698892
chr8	143000001	1.44e+08	9.970495	8.834022	34.094012	34.31597	7.178996	9.970495	1.74414691970355
chr8	143100001	144100000	10.115006	11.516531	35.371016	30.299954	6.681994	10.115006	1.73994575777617
chr8	143200001	144200000	10.510511	16.274547	35.911994	25.509449	6.040996	10.510511	1.74696132906374
chr8	143300001	144300000	13.669547	20.068527	34.163477	21.124457	5.194495	13.669547	1.74507709244056
chr8	143400001	144400000	18.978058	22.276515	31.529976	16.962952	4.424992	18.978058	1.76281755052668
chr8	143500001	144500000	24.363545	24.016519	28.79097	12.616465	4.189002	24.363545	1.74539525322526
chr8	143600001	144600000	29.58805	25.238004	25.725475	9.602976	4.138998	29.58805	1.7690807108692
chr8	143700001	144700000	35.400553	26.000513	22.000465	7.130473	3.966499	35.400553	1.78238381203976
chr8	143800001	144800000	39.632527	27.553026	18.45396	5.202483	3.873002	39.632527	1.81512814454138
chr8	143900001	144900000	42.375527	30.326529	14.273459	3.586986	3.739495	42.375527	1.84238444024772
chr8	144000001	1.45e+08	45.570553	32.362998	10.062461	2.67499	3.514499	45.570553	1.82954345768182
chr8	144100001	145100000	50.506054	31.788982	6.605962	2.142998	3.332	50.506054	1.84497028401254
chr8	144200001	145200000	56.439549	28.301968	4.304487	2.011501	3.199499	56.439549	1.85960852963713
chr8	144300001	145300000	59.455018	26.402988	3.502996	1.846497	3.116501	59.455018	1.84621274601802
chr8	144400001	145400000	54.610437	23.946982	3.177497	1.656998	2.919998	54.610437	1.86152455616055
chr8	144500001	145500000	50.847517	22.506992	2.966499	1.440998	2.539495	50.847517	1.88832967130291
chr8	144600001	145600000	52.320509	21.484996	2.829998	1.467998	2.314499	52.320509	1.8241557690129
chr8	144700001	145700000	53.835024	20.433485	2.717497	1.431501	2.126996	53.835024	1.76439635871769
chr8	144800001	145800000	55.31301	19.170994	2.610499	1.466	2.069501	55.31301	1.74103491915496
chr8	144900001	145900000	55.689004	19.143501	2.568499	1.369499	2.042501	55.689004	1.77254273886826
chr8	145000001	1.46e+08	55.883485	18.967505	2.589507	1.439503	1.954499	55.883485	1.79880899099263
chr8	145100001	146100000	54.156465	19.94603	3.250507	1.629501	2.013	54.156465	1.80979866045979
chr8	145200001	146200000	49.622453	23.421527	4.44902	1.538497	2.105002	49.622453	1.80883189219546
chr8	145300001	146300000	44.703439	26.190038	6.245517	1.697	2.245002	44.703439	1.77784683066061
chr9:22	100001	1100000	26.926443	27.800477	18.390004	14.973046	7.860022	26.926443	1.21410969770648
chr9:22	200001	1200000	22.733948	24.727477	18.851002	18.508024	10.117539	22.733948	1.22045203082286
chr9:22	300001	1300000	18.13895	21.767469	19.130499	20.851525	14.427555	18.13895	1.22352387720495
chr9:22	400001	1400000	14.662966	18.396473	18.564487	23.120519	18.85804	14.662966	1.22253772154032
chr9:22	500001	1500000	12.451978	13.932461	17.245984	25.292022	23.664551	12.451978	1.20886600956138
chr9:22	600001	1600000	11.247998	10.292459	14.783978	27.054517	28.581539	11.247998	1.21249597923904
chr9:22	700001	1700000	10.247497	6.739471	12.979976	29.165533	32.241026	10.247497	1.20993136252272
chr9:22	800001	1800000	8.917487	5.320996	11.109988	31.143012	35.031517	8.917487	1.198920179771
chr9:22	900001	1900000	8.676002	4.67599	10.331994	31.574501	35.918006	8.676002	1.19851397847269
chr9:22	1000001	2e+06	9.374517	4.572002	10.835509	30.855483	35.189485	9.374517	1.19951061500813
chr9:22	1100001	2100000	9.941002	5.119505	12.675523	29.855988	33.488481	9.941002	1.194210216289
chr9:22	1200001	2200000	9.755493	5.661507	14.453517	30.121519	31.496475	9.755493	1.16796676273942
chr9:22	1300001	2300000	9.823505	6.139004	16.043517	31.711521	28.384455	9.823505	1.15462707594062
chr9:22	1400001	2400000	9.662012	6.229	17.297014	34.147515	25.466972	9.662012	1.15077486072023
chr9:22	1500001	2500000	9.879501	6.313501	18.224012	36.120513	22.919974	9.879501	1.16654790576941
chr9:22	1600001	2600000	10.155	6.519503	19.016495	37.678519	20.335489	10.155	1.17074642750836
chr9:22	1700001	2700000	10.535008	6.514998	19.459503	38.149487	19.598002	10.535008	1.15918451958447
chr9:22	1800001	2800000	10.802996	6.029994	19.626499	38.009505	19.584006	10.802996	1.14825140338721
chr9:22	1900001	2900000	10.806002	5.495495	18.127487	37.898487	21.609032	10.806002	1.14052076223405
chr9:22	2000001	3e+06	9.97498	4.761491	16.260485	38.441523	24.63602	9.97498	1.13493069683655
chr9:22	2100001	3100000	8.727495	4.192998	14.211986	39.477	27.331026	8.727495	1.15051607823248
chr9:22	2200001	3200000	8.089511	3.851497	12.819483	38.767483	30.206517	8.089511	1.16251957814738
chr9:22	2300001	3300000	8.395509	3.562996	11.522988	37.057475	32.531024	8.395509	1.16937499387804
chr9:22	2400001	3400000	9.115497	3.750505	10.928499	33.688978	34.764515	9.115497	1.16487807311735
chr9:22	2500001	3500000	9.81702	3.997501	10.405984	31.413988	36.173	9.81702	1.15148008822322
chr9:22	2600001	3600000	11.135004	4.039006	10.225008	29.661483	36.47299	11.135004	1.15487011221922
chr9:22	2700001	3700000	11.403	4.511503	10.249503	28.92499	35.790998	11.403	1.16185803281319
chr9:22	2800001	3800000	11.819002	4.990004	10.197994	28.213495	35.401499	11.819002	1.18257318680225
chr9:22	2900001	3900000	11.46	5.135002	10.469996	28.674018	34.939487	11.46	1.18697847321943
chr9:22	3000001	4e+06	12.012505	5.284499	10.386998	28.502994	34.368507	12.012505	1.17761507683504
chr9:22	3100001	4100000	12.419002	5.097996	10.205002	28.558509	34.290992	12.419002	1.19034736078179
chr9:22	3200001	4200000	12.998491	4.855495	11.080527	29.900018	32.045976	12.998491	1.1907862567854
