phase	subcomp	chrom	start	end	gpseq_score
S4	A1	chr11	73400001	73500000	1.52743665786512
S4	A1	chr11	106800001	106900000	1.26631094028353
S4	A1	chr12	43900001	44000000	1.39585576554444
S4	A1	chr12	49900001	50000000	1.80136516259788
S4	A1	chr12	53700001	53800000	1.67440335842333
S4	A1	chr12	87600001	87700000	1.15606840089251
S4	A1	chr12	110000001	110100000	1.68008453234597
S4	A1	chr14	29900001	30000000	1.4460239201145
S4	A1	chr14	31700001	31800000	1.4553008704712
S4	A1	chr14	45500001	45600000	1.32179567589896
S4	A1	chr14	50200001	50300000	1.39200188449567
S4	A1	chr14	58800001	58900000	1.45192066475138
S4	A1	chr14	71300001	71400000	1.54244902799997
S4	A1	chr14	73800001	73900000	1.61126533110644
S4	A1	chr14	103300001	103400000	1.8634193664365
S4	A1	chr14	103800001	103900000	1.56105442912929
S4	A1	chr14	103900001	104000000	1.73164971802178
S4	A1	chr15	30900001	31000000	2.04786886951914
S4	A1	chr15	41800001	41900000	1.9686626814739
S4	A1	chr15	44600001	44700000	1.63704644720565
S4	A1	chr15	68500001	68600000	1.64341056406511
S4	A1	chr15	69100001	69200000	1.57245806908939
S4	A1	chr15	69400001	69500000	1.63929831429288
S4	A1	chr15	69500001	69600000	1.59805114263767
S4	A1	chr15	69700001	69800000	1.80818446279971
S4	A1	chr15	70900001	71000000	1.53337399986078
S4	A1	chr15	71000001	71100000	1.70205656158065
S4	A1	chr15	71100001	71200000	1.5859301168585
S4	A1	chr15	72100001	72200000	1.5892827464089
S4	A1	chr15	73400001	73500000	1.65396270890578
S4	A1	chr15	73500001	73600000	1.72257578168811
S4	A1	chr15	73800001	73900000	1.63379272200364
S4	A1	chr15	73900001	74000000	1.55462164981575
S4	A1	chr15	78100001	78200000	1.82348543665908
S4	A1	chr15	78700001	78800000	1.52066564219874
S4	A1	chr16	3200001	3300000	1.95458877287206
S4	A1	chr16	19000001	19100000	1.50752840646829
S4	A1	chr16	19700001	19800000	1.61094925560445
S4	A1	chr16	28600001	28700000	2.30571173255685
S4	A1	chr16	53100001	53200000	1.3982939851464
S4	A1	chr16	53700001	53800000	1.42728402951297
S4	A1	chr16	58600001	58700000	1.52664758176553
S4	A1	chr16	73100001	73200000	1.62014274195834
S4	A1	chr16	74500001	74600000	1.69077100049185
S4	A1	chr16	87100001	87200000	1.83003571596034
S4	A1	chr16	87200001	87300000	1.64146282429656
S4	A1	chr16	87700001	87800000	2.20809769921526
S4	A1	chr16	90100001	90200000	2.10502828294017
S4	A1	chr17	600001	700000	1.78083609339611
S4	A1	chr17	700001	800000	2.08681318442938
S4	A1	chr17	1800001	1900000	2.24167894167815
S4	A1	chr17	1900001	2000000	1.87193332070671
S4	A1	chr17	4200001	4300000	1.98364513222877
S4	A1	chr17	6000001	6100000	1.78195054098103
S4	A1	chr17	19700001	19800000	1.76436317646149
S4	A1	chr17	30400001	30500000	1.95932781214273
S4	A1	chr17	35600001	35700000	1.89140705963527
S4	A1	chr17	35800001	35900000	1.78983938258207
S4	A1	chr17	36600001	36700000	2.11890931495257
S4	A1	chr17	37500001	37600000	1.87345916132628
S4	A1	chr17	47000001	47100000	1.68287570151388
S4	A1	chr17	57900001	58000000	1.90240088967768
S4	A1	chr17	58600001	58700000	1.50524900796156
S4	A1	chr17	72400001	72500000	1.73181534467305
S4	A1	chr17	72700001	72800000	1.82915529347558
S4	A1	chr17	73200001	73300000	1.82219609792651
S4	A1	chr17	77800001	77900000	2.23725738353251
S4	A1	chr17	78000001	78100000	2.0907464264897
S4	A1	chr17	78200001	78300000	2.10568801205171
S4	A1	chr18	20500001	20600000	1.46875808873237
S4	A1	chr19	7000001	7100000	1.7808293397848
S4	A1	chr19	7600001	7700000	1.87109529436703
S4	A1	chr19	8600001	8700000	2.0405505694833
S4	A1	chr19	12900001	13000000	2.12461980284246
S4	A1	chr19	16300001	16400000	2.26267238360579
S4	A1	chr19	38100001	38200000	1.76755780435308
S4	A1	chr19	50900001	51000000	2.20999631606569
S4	A1	chr19	54300001	54400000	2.08548839371726
S4	A1	chr19	54500001	54600000	1.85023832886977
S4	A1	chr19	54600001	54700000	1.94976644496639
S4	A1	chr19	58800001	58900000	1.92243706377699
S4	A1	chr2	241800001	241900000	1.80741056355278
S4	A1	chr20	1200001	1300000	1.78739810246324
S4	A1	chr20	2500001	2600000	1.74659401220987
S4	A1	chr20	35700001	35800000	1.78168775201316
S4	A1	chr20	36000001	36100000	2.10495189755253
S4	A1	chr20	46600001	46700000	1.79980728540234
S4	A1	chr20	46800001	46900000	1.70889375956117
S4	A1	chr20	47000001	47100000	1.99116648334592
S4	A1	chr20	50400001	50500000	1.516850253941
S4	A1	chr20	50500001	50600000	1.53375856584052
S4	A1	chr20	50600001	50700000	1.50203161927802
S4	A1	chr20	55100001	55200000	1.59343763309417
S4	A1	chr20	55200001	55300000	1.66139268761829
S4	A1	chr20	56900001	57000000	1.54953387402172
S4	A1	chr20	60700001	60800000	1.90072724762793
S4	A1	chr20	61000001	61100000	2.22938964625559
S4	A1	chr20	61100001	61200000	2.14381103077067
S4	A1	chr3	51600001	51700000	1.70466020028988
S4	A1	chr3	57600001	57700000	1.55080040820132
S4	A1	chr4	1500001	1600000	1.75292395741243
S4	A1	chr4	46700001	46800000	1.24585871960528
S4	A1	chr5	300001	400000	1.59009822173865
S4	A1	chr5	103800001	103900000	1.32965312232056
S4	A1	chr5	175900001	176000000	1.41899674161839
S4	A1	chr7	5200001	5300000	1.62867965616567
S4	A1	chr7	74300001	74400000	1.59042995145444
S4	A1	chr7	128200001	128300000	1.55276351077115
S4	A1	chr8	95500001	95600000	1.41147585950144
S4	B2	chr1	118900001	119000000	1.4776046391575
S4	B2	chr1	119000001	119100000	1.41533645067187
S4	B2	chr1	119100001	119200000	1.37885433601822
S4	B2	chr1	119200001	119300000	1.41036269071608
S4	B2	chr1	119400001	119500000	1.44732597800879
S4	B2	chr1	119500001	119600000	1.56585685598188
S4	B2	chr1	159200001	159300000	1.57477441812969
S4	B2	chr1	159300001	159400000	1.50425942782593
S4	B2	chr10	1900001	2000000	1.44841533077584
S4	B2	chr10	2000001	2100000	1.36398822085729
S4	B2	chr10	8500001	8600000	1.29843678899204
S4	B2	chr10	8600001	8700000	1.39527036123958
S4	B2	chr10	8700001	8800000	1.42959292135858
S4	B2	chr10	8800001	8900000	1.52960403437952
S4	B2	chr10	10500001	10600000	1.37094155505519
S4	B2	chr10	10600001	10700000	1.36614215311646
S4	B2	chr10	26100001	26200000	1.25922343026045
S4	B2	chr10	26300001	26400000	1.31587550180891
S4	B2	chr10	36300001	36400000	1.41957831254605
S4	B2	chr12	20100001	20200000	1.33391174295748
S4	B2	chr12	20900001	21000000	1.41677470456931
S4	B2	chr12	30400001	30500000	1.56138365054111
S4	B2	chr12	34400001	34500000	1.70146325206153
S4	B2	chr12	34500001	34600000	2.39892263815192
S4	B2	chr12	34700001	34800000	1.80985736953966
S4	B2	chr12	59000001	59100000	1.4087423024439
S4	B2	chr13	22600001	22700000	1.76007750473953
S4	B2	chr13	22700001	22800000	1.64103092263039
S4	B2	chr13	22800001	22900000	1.69436414844623
S4	B2	chr13	23000001	23100000	1.60946914136959
S4	B2	chr14	28800001	28900000	1.7726054749005
S4	B2	chr14	38500001	38600000	1.60451390068604
S4	B2	chr14	38600001	38700000	1.39398477427934
S4	B2	chr14	40400001	40500000	1.29080040374297
S4	B2	chr14	46200001	46300000	1.37744236057528
S4	B2	chr14	49200001	49300000	1.31010870707322
S4	B2	chr14	62800001	62900000	1.43975886648387
S4	B2	chr14	62900001	63000000	1.37550309710416
S4	B2	chr14	63000001	63100000	1.29503823821287
S4	B2	chr15	46300001	46400000	1.52752754081677
S4	B2	chr15	53300001	53400000	1.50020294835351
S4	B2	chr15	54300001	54400000	1.51339122193767
S4	B2	chr15	61600001	61700000	1.55679461833111
S4	B2	chr16	65800001	65900000	1.59454630423977
S4	B2	chr16	76200001	76300000	1.387151924523
S4	B2	chr16	76800001	76900000	1.47308512267195
S4	B2	chr17	11100001	11200000	1.96973345958676
S4	B2	chr17	11300001	11400000	1.77626298765241
S4	B2	chr17	50100001	50200000	1.78040549249806
S4	B2	chr17	50200001	50300000	1.57017860312984
S4	B2	chr17	50300001	50400000	1.48885546443672
S4	B2	chr17	52600001	52700000	1.53386008328462
S4	B2	chr17	69900001	70000000	1.5032469934676
S4	B2	chr17	70000001	70100000	1.61165975411063
S4	B2	chr18	14000001	14100000	1.47289942498315
S4	B2	chr18	14100001	14200000	1.60631423749514
S4	B2	chr18	42600001	42700000	1.41841985439869
S4	B2	chr18	49200001	49300000	1.44322743320555
S4	B2	chr18	68400001	68500000	1.23489657062018
S4	B2	chr18	71400001	71500000	1.26937258970054
S4	B2	chr18	75100001	75200000	1.43567852394738
S4	B2	chr18	75200001	75300000	1.38996063042249
S4	B2	chr19	20400001	20500000	1.7527754106967
S4	B2	chr19	22300001	22400000	1.88043439851021
S4	B2	chr19	22400001	22500000	1.84155274015505
S4	B2	chr19	31400001	31500000	1.77865232984579
S4	B2	chr19	31800001	31900000	1.9695097122784
S4	B2	chr19	32000001	32100000	2.03793500129036
S4	B2	chr19	57300001	57400000	1.87319800826411
S4	B2	chr19	57400001	57500000	2.02798272735028
S4	B2	chr19	57500001	57600000	1.96669556911435
S4	B2	chr2	107400001	107500000	1.54685099811119
S4	B2	chr2	108000001	108100000	1.54403192694963
S4	B2	chr2	115100001	115200000	1.4263274143946
S4	B2	chr2	115200001	115300000	1.39702462876925
S4	B2	chr2	119100001	119200000	1.44097042416837
S4	B2	chr2	119200001	119300000	1.42905044640724
S4	B2	chr2	119400001	119500000	1.50863741022606
S4	B2	chr2	129600001	129700000	1.47449136701853
S4	B2	chr20	10100001	10200000	1.56047906898389
S4	B2	chr20	16200001	16300000	1.49350176336584
S4	B2	chr20	19200001	19300000	1.60251584901701
S4	B2	chr20	53300001	53400000	1.48993986785988
S4	B2	chr21	14800001	14900000	1.8146901423502
S4	B2	chr21	14900001	15000000	2.34466677300556
S4	B2	chr21	23900001	24000000	1.57074931135487
S4	B2	chr21	29500001	29600000	1.56387654912053
S4	B2	chr21	31700001	31800000	1.66869902561526
S4	B2	chr21	31800001	31900000	1.45483433981346
S4	B2	chr21	32200001	32300000	1.58386451702362
S4	B2	chr21	32300001	32400000	1.56182620442831
S4	B2	chr4	14000001	14100000	1.39392781490242
S4	B2	chr4	14100001	14200000	1.33845157580328
S4	B2	chr4	14500001	14600000	1.37826251286317
S4	B2	chr4	37200001	37300000	1.30542376193262
S4	B2	chr5	2100001	2200000	1.50790027474249
S4	B2	chr5	2300001	2400000	1.57582350644671
S4	B2	chr5	5000001	5100000	1.3808834674147
S4	B2	chr5	5400001	5500000	1.34245284420078
S4	B2	chr5	5500001	5600000	1.39949574995756
S4	B2	chr5	5600001	5700000	1.43230790211165
S4	B2	chr5	5700001	5800000	1.4054851602728
S4	B2	chr5	5900001	6000000	1.38501341601169
S4	B2	chr5	7100001	7200000	1.47313812008664
S4	B2	chr5	7200001	7300000	1.65333419151604
S4	B2	chr5	7400001	7500000	1.50986112328952
S4	B2	chr5	11400001	11500000	1.4285495282339
S4	B2	chr5	33000001	33100000	1.59862432412323
S4	B2	chr5	44200001	44300000	1.32151843086185
S4	B2	chr5	44300001	44400000	1.3417312420163
S4	B2	chr6	19300001	19400000	1.35255330620933
S4	B2	chr6	50300001	50400000	1.23946413376923
S4	B2	chr6	50400001	50500000	1.28857091747563
S4	B2	chr6	50500001	50600000	1.21966575575761
S4	B2	chr6	64000001	64100000	1.29092213416472
S4	B2	chr6	75000001	75100000	1.3067437753498
S4	B2	chr6	81000001	81100000	1.23376827937743
S4	B2	chr6	87300001	87400000	1.3226113575997
S4	B2	chr7	34100001	34200000	1.36211540429081
S4	B2	chr7	46400001	46500000	1.39255731356238
S4	B2	chr7	56600001	56700000	1.5928942869709
S4	B2	chr7	67600001	67700000	1.79438196505692
S4	B2	chr7	68200001	68300000	1.89646890708587
S4	B2	chr7	68300001	68400000	1.66617195927844
S4	B2	chr7	68600001	68700000	1.61475555328659
S4	B2	chr7	70800001	70900000	1.56448836029365
S4	B2	chr7	70900001	71000000	1.61857166406165
S4	B2	chr7	71000001	71100000	1.70510565928444
S4	B2	chr8	24900001	25000000	1.35815836440008
S4	B2	chr8	31500001	31600000	1.74040074268552
S4	A2	chr1	57100001	57200000	1.34097549216886
S4	A2	chr1	86300001	86400000	1.3796830341393
S4	A2	chr1	86400001	86500000	1.33632626950625
S4	A2	chr1	86500001	86600000	1.38858192993089
S4	A2	chr1	86600001	86700000	1.29548369662393
S4	A2	chr1	96200001	96300000	1.33166779641591
S4	A2	chr1	96300001	96400000	1.38979203355848
S4	A2	chr1	96400001	96500000	1.29885444582013
S4	A2	chr1	96900001	97000000	1.25331409110895
S4	A2	chr1	97000001	97100000	1.31415680015539
S4	A2	chr1	102100001	102200000	1.29371339406303
S4	A2	chr1	163300001	163400000	1.39107179673279
S4	A2	chr1	170000001	170100000	1.42005191980117
S4	A2	chr1	170100001	170200000	1.20568098243491
S4	A2	chr1	170200001	170300000	1.29342779774724
S4	A2	chr1	170400001	170500000	1.20082389605258
S4	A2	chr1	170500001	170600000	1.39908095107186
S4	A2	chr1	170700001	170800000	1.32701580815365
S4	A2	chr1	170800001	170900000	1.22362854713075
S4	A2	chr1	178100001	178200000	1.39159518070365
S4	A2	chr1	186300001	186400000	1.27487467439437
S4	A2	chr1	186400001	186500000	1.2269910075953
S4	A2	chr1	186500001	186600000	1.19615263712188
S4	A2	chr1	186800001	186900000	1.17653670909654
S4	A2	chr1	193800001	193900000	1.20735820295038
S4	A2	chr1	193900001	194000000	1.41276414138402
S4	A2	chr1	199700001	199800000	1.26617554537969
S4	A2	chr1	199800001	199900000	1.2605176633877
S4	A2	chr1	199900001	200000000	1.27267590309804
S4	A2	chr1	214700001	214800000	1.22450580684023
S4	A2	chr1	214800001	214900000	1.28179759961494
S4	A2	chr1	214900001	215000000	1.226867240754
S4	A2	chr1	215100001	215200000	1.27064404233093
S4	A2	chr1	215800001	215900000	1.24405326049968
S4	A2	chr1	218500001	218600000	1.19765479849329
S4	A2	chr1	218600001	218700000	1.2595104177262
S4	A2	chr1	218700001	218800000	1.3011386667461
S4	A2	chr1	218800001	218900000	1.20625977965766
S4	A2	chr1	219000001	219100000	1.11884656971038
S4	A2	chr1	232200001	232300000	1.3064436737745
S4	A2	chr1	232500001	232600000	1.2550689784742
S4	A2	chr1	232600001	232700000	1.25119147511345
S4	A2	chr1	232700001	232800000	1.23520409466901
S4	A2	chr1	237300001	237400000	1.24350216698831
S4	A2	chr1	237400001	237500000	1.27282356279965
S4	A2	chr1	237600001	237700000	1.20553298175374
S4	A2	chr1	242500001	242600000	1.29517265262661
S4	A2	chr1	242600001	242700000	1.23217528334894
S4	A2	chr1	242700001	242800000	1.25180374094634
S4	A2	chr10	18800001	18900000	1.38986674785482
S4	A2	chr10	26400001	26500000	1.32692389495324
S4	A2	chr10	28000001	28100000	1.32072867313395
S4	A2	chr10	28100001	28200000	1.34094372947592
S4	A2	chr10	60500001	60600000	1.2836430490906
S4	A2	chr10	60600001	60700000	1.39222290022501
S4	A2	chr10	60700001	60800000	1.25975974631597
S4	A2	chr10	60800001	60900000	1.2536090249478
S4	A2	chr10	61000001	61100000	1.38333483077164
S4	A2	chr10	61100001	61200000	1.36655116660175
S4	A2	chr10	64200001	64300000	1.45747734395781
S4	A2	chr10	69000001	69100000	1.21653330211974
S4	A2	chr10	90300001	90400000	1.43601548175546
S4	A2	chr10	90400001	90500000	1.42872153712207
S4	A2	chr10	90500001	90600000	1.26351011628168
S4	A2	chr10	90600001	90700000	1.38366761103509
S4	A2	chr10	92000001	92100000	1.31241471951172
S4	A2	chr10	92100001	92200000	1.25150050858397
S4	A2	chr10	92200001	92300000	1.36673529727677
S4	A2	chr10	116000001	116100000	1.37580423983024
S4	A2	chr10	116200001	116300000	1.2898243325166
S4	A2	chr10	116300001	116400000	1.27500989087317
S4	A2	chr10	116400001	116500000	1.24559908888683
S4	A2	chr10	116700001	116800000	1.24079104353067
S4	A2	chr10	122900001	123000000	1.50001364003068
S4	A2	chr10	123000001	123100000	1.43115672229651
S4	A2	chr11	20800001	20900000	1.30081182203962
S4	A2	chr11	21000001	21100000	1.22422097880261
S4	A2	chr11	28100001	28200000	1.18578388785744
S4	A2	chr11	84500001	84600000	1.2466468573423
S4	A2	chr11	84600001	84700000	1.38891931933714
S4	A2	chr11	84700001	84800000	1.27030501928325
S4	A2	chr11	84800001	84900000	1.27575215047279
S4	A2	chr11	98100001	98200000	1.24423239229753
S4	A2	chr11	98200001	98300000	1.30835659249515
S4	A2	chr11	101700001	101800000	1.22533068517437
S4	A2	chr11	101800001	101900000	1.16614186137409
S4	A2	chr11	102900001	103000000	1.23324989126973
S4	A2	chr11	120800001	120900000	1.44310617291863
S4	A2	chr11	120900001	121000000	1.42939541934468
S4	A2	chr11	121000001	121100000	1.34230183183544
S4	A2	chr11	121100001	121200000	1.30434117121055
S4	A2	chr11	121200001	121300000	1.45043926161886
S4	A2	chr11	121300001	121400000	1.35266294190305
S4	A2	chr11	122400001	122500000	1.31826814517708
S4	A2	chr12	25700001	25800000	1.40075596868895
S4	A2	chr12	25800001	25900000	1.38023334010768
S4	A2	chr12	25900001	26000000	1.38291146630502
S4	A2	chr12	26000001	26100000	1.39956090418643
S4	A2	chr12	29200001	29300000	1.51226568795705
S4	A2	chr12	29300001	29400000	1.42805526666168
S4	A2	chr12	29400001	29500000	1.4470648522493
S4	A2	chr12	29600001	29700000	1.36746792015251
S4	A2	chr12	29700001	29800000	1.41364534863146
S4	A2	chr12	29800001	29900000	1.39485472284665
S4	A2	chr12	29900001	30000000	1.40058793406374
S4	A2	chr12	30100001	30200000	1.4307107178177
S4	A2	chr12	30200001	30300000	1.30335926940389
S4	A2	chr12	30300001	30400000	1.39722297150497
S4	A2	chr12	41900001	42000000	1.40457750776664
S4	A2	chr12	42000001	42100000	1.33460256162148
S4	A2	chr12	43300001	43400000	1.29328739680135
S4	A2	chr12	43400001	43500000	1.26317120992476
S4	A2	chr12	43500001	43600000	1.31436613953394
S4	A2	chr12	45100001	45200000	1.23986653051832
S4	A2	chr12	63900001	64000000	1.42458652093634
S4	A2	chr12	64000001	64100000	1.87947330336292
S4	A2	chr12	64100001	64200000	1.18536116801745
S4	A2	chr12	64200001	64300000	1.21473105062661
S4	A2	chr12	66200001	66300000	1.25283715583926
S4	A2	chr12	66300001	66400000	1.26499614754939
S4	A2	chr12	79800001	79900000	1.36865017340044
S4	A2	chr12	79900001	80000000	1.32883458993912
S4	A2	chr12	88400001	88500000	1.16268082957342
S4	A2	chr12	88500001	88600000	1.28793735610063
S4	A2	chr12	88900001	89000000	1.22527473396874
S4	A2	chr12	101200001	101300000	1.27527286089883
S4	A2	chr12	115800001	115900000	1.48190371647035
S4	A2	chr13	32000001	32100000	1.56081951447567
S4	A2	chr13	32100001	32200000	1.59364017724535
S4	A2	chr13	32200001	32300000	1.46786844322467
S4	A2	chr13	33900001	34000000	1.4814134917213
S4	A2	chr13	34000001	34100000	1.42504801742946
S4	A2	chr13	34100001	34200000	1.39296643879486
S4	A2	chr13	39200001	39300000	1.35089826624379
S4	A2	chr13	39900001	40000000	1.36457928878705
S4	A2	chr13	43600001	43700000	1.35984781101428
S4	A2	chr13	43800001	43900000	1.47157669090944
S4	A2	chr13	73000001	73100000	1.28373204739086
S4	A2	chr13	74000001	74100000	1.31797704714998
S4	A2	chr13	74100001	74200000	1.25596662960278
S4	A2	chr13	74200001	74300000	1.34795036593655
S4	A2	chr13	97000001	97100000	1.39272793937397
S4	A2	chr14	44400001	44500000	1.32566219659366
S4	A2	chr14	49300001	49400000	1.47076829352096
S4	A2	chr14	52000001	52100000	1.43257055954915
S4	A2	chr14	52200001	52300000	1.56912482795768
S4	A2	chr14	52300001	52400000	1.56040599849753
S4	A2	chr14	63100001	63200000	1.2504488664646
S4	A2	chr14	63200001	63300000	1.3302152868845
S4	A2	chr14	63300001	63400000	1.28576899533089
S4	A2	chr14	63400001	63500000	1.30105490254004
S4	A2	chr14	79800001	79900000	1.30114823475576
S4	A2	chr15	31600001	31700000	1.73925405454837
S4	A2	chr15	37700001	37800000	1.32609172053431
S4	A2	chr15	38000001	38100000	1.36861594280108
S4	A2	chr15	71200001	71300000	1.63510252112752
S4	A2	chr15	71400001	71500000	1.68193991074749
S4	A2	chr15	94600001	94700000	1.22785614939026
S4	A2	chr16	52500001	52600000	1.41014729476936
S4	A2	chr16	54700001	54800000	1.54378547214034
S4	A2	chr16	73300001	73400000	1.63692977618571
S4	A2	chr18	24100001	24200000	1.4234373212088
S4	A2	chr18	24200001	24300000	1.3036251999007
S4	A2	chr18	28000001	28100000	1.2290265129291
S4	A2	chr18	28500001	28600000	1.24796118748708
S4	A2	chr18	28600001	28700000	1.27102374370986
S4	A2	chr18	28700001	28800000	1.26657646119952
S4	A2	chr18	28800001	28900000	1.37039561617456
S4	A2	chr18	28900001	29000000	1.35916432637419
S4	A2	chr18	29000001	29100000	1.26091668754288
S4	A2	chr18	29900001	30000000	1.33600277243099
S4	A2	chr18	30000001	30100000	1.35683440909936
S4	A2	chr18	34600001	34700000	1.51763236981674
S4	A2	chr18	59200001	59300000	1.28378774496873
S4	A2	chr18	59300001	59400000	1.25467959980499
S4	A2	chr18	59400001	59500000	1.31682902090339
S4	A2	chr19	37000001	37100000	1.85177176871985
S4	A2	chr19	37100001	37200000	1.93670994043314
S4	A2	chr19	37200001	37300000	1.77737496503699
S4	A2	chr19	37300001	37400000	1.9729116066958
S4	A2	chr19	37700001	37800000	1.77478675220983
S4	A2	chr19	37800001	37900000	1.81682531018362
S4	A2	chr19	37900001	38000000	1.97961898929498
S4	A2	chr19	57900001	58000000	1.74156995839591
