chrom	start	end	HindIII
chrX	18200000	19200000	263
chrX	18300000	19300000	267
chrX	18400000	19400000	274
chrX	18500000	19500000	275
chrX	18600000	19600000	264
chrX	18700000	19700000	254
chrX	18800000	19800000	253
chrX	18900000	19900000	252
chrX	19000000	20000000	254
chrX	19100000	20100000	258
chrX	19200000	20200000	269
chrX	19300000	20300000	263
chrX	19400000	20400000	264
chrX	19500000	20500000	276
chrX	19600000	20600000	284
chrX	19700000	20700000	289
chrX	19800000	20800000	294
chrX	19900000	20900000	307
chrX	20000000	21000000	319
chrX	20100000	21100000	315
chrX	20200000	21200000	322
chrX	20300000	21300000	317
chrX	20400000	21400000	329
chrX	20500000	21500000	324
chrX	20600000	21600000	325
chrX	20700000	21700000	321
chrX	20800000	21800000	314
chrX	20900000	21900000	314
chrX	21000000	22000000	308
chrX	21100000	22100000	313
chrX	21200000	22200000	296
chrX	21300000	22300000	310
chrX	21400000	22400000	304
chrX	21500000	22500000	314
chrX	21600000	22600000	309
chrX	21700000	22700000	308
chrX	21800000	22800000	309
chrX	21900000	22900000	312
chrX	22000000	23000000	321
chrX	22100000	23100000	321
chrX	22200000	23200000	327
chrX	22300000	23300000	327
chrX	22400000	23400000	327
chrX	22500000	23500000	319
chrX	22600000	23600000	323
chrX	22700000	23700000	322
chrX	22800000	23800000	304
chrX	22900000	23900000	287
chrX	23000000	24000000	270
chrX	23100000	24100000	264
chrX	23200000	24200000	253
chrX	23300000	24300000	242
chrX	23400000	24400000	242
chrX	23500000	24500000	233
chrX	23600000	24600000	238
chrX	23700000	24700000	235
chrX	23800000	24800000	255
chrX	23900000	24900000	264
chrX	24000000	25000000	276
chrX	24100000	25100000	284
chrX	24200000	25200000	299
chrX	24300000	25300000	310
chrX	24400000	25400000	309
chrX	24500000	25500000	322
chrX	24600000	25600000	323
chrX	24700000	25700000	331
chrX	24800000	25800000	336
chrX	24900000	25900000	327
chrX	25000000	26000000	322
chrX	25100000	26100000	321
chrX	25200000	26200000	325
chrX	25300000	26300000	322
chrX	25400000	26400000	329
chrX	25500000	26500000	323
chrX	25600000	26600000	327
chrX	25700000	26700000	323
chrX	25800000	26800000	313
chrX	25900000	26900000	326
chrX	26000000	27000000	330
chrX	26100000	27100000	335
chrX	26200000	27200000	331
chrX	26300000	27300000	335
chrX	26400000	27400000	316
chrX	26500000	27500000	319
chrX	26600000	27600000	310
chrX	26700000	27700000	314
chrX	26800000	27800000	317
chrX	26900000	27900000	313
chrX	27000000	28000000	316
chrX	27100000	28100000	310
chrX	27200000	28200000	311
chrX	27300000	28300000	303
chrX	27400000	28400000	324
chrX	27500000	28500000	319
chrX	27600000	28600000	316
chrX	27700000	28700000	321
chrX	27800000	28800000	323
chrX	27900000	28900000	333
chrX	28000000	29000000	333
chrX	28100000	29100000	341
chrX	28200000	29200000	333
chrX	28300000	29300000	330
chrX	28400000	29400000	315
chrX	28500000	29500000	316
chrX	28600000	29600000	319
chrX	28700000	29700000	317
chrX	28800000	29800000	318
chrX	28900000	29900000	312
chrX	29000000	30000000	302
chrX	29100000	30100000	291
chrX	29200000	30200000	306
chrX	29300000	30300000	313
chrX	29400000	30400000	323
chrX	29500000	30500000	329
chrX	29600000	30600000	318
chrX	29700000	30700000	305
chrX	29800000	30800000	309
chrX	29900000	30900000	311
chrX	30000000	31000000	312
chrX	30100000	31100000	314
chrX	30200000	31200000	302
chrX	30300000	31300000	311
chrX	30400000	31400000	324
chrX	30500000	31500000	328
chrX	30600000	31600000	334
chrX	30700000	31700000	351
chrX	30800000	31800000	346
chrX	30900000	31900000	340
chrX	31000000	32000000	351
chrX	31100000	32100000	351
chrX	31200000	32200000	356
chrX	31300000	32300000	349
chrX	31400000	32400000	335
chrX	31500000	32500000	326
chrX	31600000	32600000	340
chrX	31700000	32700000	324
chrX	31800000	32800000	329
chrX	31900000	32900000	327
chrX	32000000	33000000	322
chrX	32100000	33100000	317
chrX	32200000	33200000	323
chrX	32300000	33300000	325
chrX	32400000	33400000	317
chrX	32500000	33500000	324
chrX	32600000	33600000	311
chrX	32700000	33700000	332
chrX	32800000	33800000	326
chrX	32900000	33900000	331
chrX	33000000	34000000	333
chrX	33100000	34100000	329
chrX	33200000	34200000	309
chrX	33300000	34300000	302
chrX	33400000	34400000	302
chrX	33500000	34500000	293
chrX	33600000	34600000	299
chrX	33700000	34700000	280
chrX	33800000	34800000	281
chrX	33900000	34900000	283
chrX	34000000	35000000	277
chrX	34100000	35100000	283
chrX	34200000	35200000	301
chrX	34300000	35300000	306
chrX	34400000	35400000	320
chrX	34500000	35500000	327
chrX	34600000	35600000	328
chrX	34700000	35700000	347
chrX	34800000	35800000	346
chrX	34900000	35900000	348
chrX	35000000	36000000	344
chrX	35100000	36100000	341
chrX	35200000	36200000	335
chrX	35300000	36300000	330
chrX	35400000	36400000	316
chrX	35500000	36500000	312
chrX	35600000	36600000	304
chrX	35700000	36700000	290
chrX	35800000	36800000	292
chrX	35900000	36900000	283
chrX	36000000	37000000	276
chrX	36100000	37100000	281
chrX	36200000	37200000	267
chrX	36300000	37300000	269
chrX	36400000	37400000	278
chrX	36500000	37500000	280
chrX	36600000	37600000	288
chrX	36700000	37700000	302
chrX	36800000	37800000	306
chrX	36900000	37900000	303
chrX	37000000	38000000	314
chrX	37100000	38100000	315
chrX	37200000	38200000	329
chrX	37300000	38300000	328
chrX	37400000	38400000	321
chrX	37500000	38500000	323
chrX	37600000	38600000	323
chrX	37700000	38700000	307
chrX	37800000	38800000	296
chrX	37900000	38900000	298
chrX	38000000	39000000	304
chrX	38100000	39100000	315
chrX	38200000	39200000	329
chrX	38300000	39300000	328
chrX	38400000	39400000	325
chrX	38500000	39500000	325
chrX	38600000	39600000	318
chrX	38700000	39700000	319
chrX	38800000	39800000	319
chrX	38900000	39900000	323
chrX	39000000	40000000	313
chrX	39100000	40100000	287
chrX	39200000	40200000	268
chrX	39300000	40300000	265
chrX	39400000	40400000	261
chrX	39500000	40500000	253
chrX	39600000	40600000	256
chrX	39700000	40700000	250
chrX	39800000	40800000	255
chrX	39900000	40900000	249
chrX	40000000	41000000	249
chrX	40100000	41100000	265
chrX	40200000	41200000	261
chrX	40300000	41300000	257
chrX	40400000	41400000	257
chrX	40500000	41500000	266
chrX	40600000	41600000	255
chrX	40700000	41700000	255
chrX	40800000	41800000	259
chrX	40900000	41900000	264
chrX	41000000	42000000	281
chrX	41100000	42100000	278
chrX	41200000	42200000	299
chrX	41300000	42300000	320
chrX	41400000	42400000	328
chrX	41500000	42500000	327
chrX	41600000	42600000	343
chrX	41700000	42700000	353
chrX	41800000	42800000	348
chrX	41900000	42900000	365
chrX	42000000	43000000	351
chrX	42100000	43100000	354
chrX	42200000	43200000	337
chrX	42300000	43300000	325
chrX	42400000	43400000	322
chrX	42500000	43500000	327
chrX	42600000	43600000	323
chrX	42700000	43700000	338
chrX	42800000	43800000	346
chrX	42900000	43900000	340
chrX	43000000	44000000	337
chrX	43100000	44100000	340
chrX	43200000	44200000	343
chrX	43300000	44300000	336
chrX	43400000	44400000	352
chrX	43500000	44500000	326
chrX	43600000	44600000	315
chrX	43700000	44700000	280
chrX	43800000	44800000	269
chrX	43900000	44900000	256
chrX	44000000	45000000	258
chrX	44100000	45100000	264
chrX	44200000	45200000	267
chrX	44300000	45300000	270
chrX	44400000	45400000	253
chrX	44500000	45500000	276
chrX	44600000	45600000	290
chrX	44700000	45700000	296
chrX	44800000	45800000	301
chrX	44900000	45900000	317
chrX	45000000	46000000	327
chrX	45100000	46100000	309
chrX	45200000	46200000	302
chrX	45300000	46300000	294
chrX	45400000	46400000	303
chrX	45500000	46500000	295
chrX	45600000	46600000	283
chrX	45700000	46700000	281
chrX	45800000	46800000	282
chrX	45900000	46900000	273
chrX	46000000	47000000	254
chrX	46100000	47100000	248
chrX	46200000	47200000	245
chrX	46300000	47300000	241
chrX	46400000	47400000	231
chrX	46500000	47500000	215
chrX	46600000	47600000	211
chrX	46700000	47700000	223
chrX	46800000	47800000	213
chrX	46900000	47900000	201
chrX	47000000	48000000	206
chrX	47100000	48100000	208
chrX	47200000	48200000	206
chrX	47300000	48300000	220
chrX	47400000	48400000	210
chrX	47500000	48500000	214
chrX	47600000	48600000	209
chrX	47700000	48700000	197
chrX	47800000	48800000	199
chrX	47900000	48900000	200
chrX	48000000	49000000	195
chrX	48100000	49100000	196
chrX	48200000	49200000	203
chrX	48300000	49300000	185
chrX	48400000	49400000	195
chrX	48500000	49500000	208
chrX	48600000	49600000	218
chrX	48700000	49700000	225
chrX	48800000	49800000	236
chrX	48900000	49900000	241
chrX	49000000	50000000	238
chrX	49100000	50100000	240
chrX	49200000	50200000	248
chrX	49300000	50300000	268
chrX	49400000	50400000	273
chrX	49500000	50500000	274
chrX	49600000	50600000	276
chrX	49700000	50700000	294
chrX	49800000	50800000	298
chrX	49900000	50900000	306
chrX	50000000	51000000	319
chrX	50100000	51100000	329
chrX	50200000	51200000	322
chrX	50300000	51300000	321
chrX	50400000	51400000	317
chrX	50500000	51500000	307
chrX	50600000	51600000	316
chrX	50700000	51700000	299
chrX	50800000	51800000	285
chrX	50900000	51900000	277
chrX	51000000	52000000	261
chrX	51100000	52100000	261
chrX	51200000	52200000	250
chrX	51300000	52300000	241
chrX	51400000	52400000	230
chrX	51500000	52500000	219
chrX	51600000	52600000	203
chrX	51700000	52700000	195
chrX	51800000	52800000	195
chrX	51900000	52900000	185
chrX	52000000	53000000	190
chrX	52100000	53100000	185
chrX	52200000	53200000	193
chrX	52300000	53300000	194
chrX	52400000	53400000	205
chrX	52500000	53500000	220
chrX	52600000	53600000	226
chrX	52700000	53700000	238
chrX	52800000	53800000	235
chrX	52900000	53900000	240
chrX	53000000	54000000	243
chrX	53100000	54100000	244
chrX	53200000	54200000	238
chrX	53300000	54300000	256
chrX	53400000	54400000	244
chrX	53500000	54500000	239
chrX	53600000	54600000	235
chrX	53700000	54700000	226
chrX	53800000	54800000	235
chrX	53900000	54900000	237
chrX	54000000	55000000	239
chrX	54100000	55100000	243
chrX	54200000	55200000	256
chrX	54300000	55300000	240
chrX	54400000	55400000	261
chrX	54500000	55500000	274
chrX	54600000	55600000	282
chrX	54700000	55700000	289
chrX	54800000	55800000	291
chrX	54900000	55900000	295
chrX	55000000	56000000	295
chrX	55100000	56100000	305
chrX	55200000	56200000	300
chrX	55300000	56300000	310
chrX	55400000	56400000	303
chrX	55500000	56500000	307
chrX	55600000	56600000	308
chrX	55700000	56700000	304
chrX	55800000	56800000	304
chrX	55900000	56900000	316
chrX	56000000	57000000	318
chrX	56100000	57100000	301
chrX	56200000	57200000	304
chrX	56300000	57300000	309
chrX	56400000	57400000	322
chrX	56500000	57500000	317
chrX	56600000	57600000	311
chrX	63700000	64700000	328
chrX	63800000	64800000	329
chrX	63900000	64900000	314
chrX	64000000	65000000	310
chrX	64100000	65100000	303
chrX	64200000	65200000	301
chrX	64300000	65300000	301
chrX	64400000	65400000	301
chrX	64500000	65500000	305
chrX	64600000	65600000	312
chrX	64700000	65700000	316
chrX	64800000	65800000	312
chrX	64900000	65900000	318
chrX	65000000	66000000	317
chrX	65100000	66100000	318
chrX	65200000	66200000	320
chrX	65300000	66300000	320
chrX	65400000	66400000	317
chrX	65500000	66500000	310
chrX	65600000	66600000	314
chrX	65700000	66700000	319
chrX	65800000	66800000	330
chrX	65900000	66900000	326
chrX	66000000	67000000	324
chrX	66100000	67100000	325
chrX	66200000	67200000	316
chrX	66300000	67300000	309
chrX	66400000	67400000	319
chrX	66500000	67500000	318
chrX	66600000	67600000	310
chrX	66700000	67700000	299
chrX	66800000	67800000	289
chrX	66900000	67900000	286
chrX	67000000	68000000	288
chrX	67100000	68100000	282
chrX	67200000	68200000	289
chrX	67300000	68300000	282
chrX	67400000	68400000	274
chrX	67500000	68500000	270
chrX	67600000	68600000	279
chrX	67700000	68700000	287
chrX	67800000	68800000	288
chrX	67900000	68900000	302
chrX	68000000	69000000	297
chrX	68100000	69100000	306
chrX	68200000	69200000	297
chrX	68300000	69300000	292
chrX	68400000	69400000	294
chrX	68500000	69500000	292
chrX	68600000	69600000	279
chrX	68700000	69700000	266
chrX	68800000	69800000	266
chrX	68900000	69900000	254
chrX	69000000	70000000	263
chrX	69100000	70100000	258
chrX	69200000	70200000	256
chrX	69300000	70300000	256
chrX	69400000	70400000	238
chrX	69500000	70500000	227
chrX	69600000	70600000	224
chrX	69700000	70700000	227
chrX	69800000	70800000	231
chrX	69900000	70900000	221
chrX	70000000	71000000	207
chrX	70100000	71100000	201
chrX	70200000	71200000	208
chrX	70300000	71300000	226
chrX	70400000	71400000	246
chrX	70500000	71500000	257
chrX	70600000	71600000	261
chrX	70700000	71700000	268
chrX	70800000	71800000	264
chrX	70900000	71900000	286
chrX	71000000	72000000	301
chrX	71100000	72100000	294
chrX	71200000	72200000	295
chrX	71300000	72300000	277
chrX	71400000	72400000	276
chrX	71500000	72500000	294
chrX	71600000	72600000	300
chrX	71700000	72700000	304
chrX	71800000	72800000	301
chrX	71900000	72900000	288
chrX	72000000	73000000	293
chrX	72100000	73100000	306
chrX	72200000	73200000	302
chrX	72300000	73300000	305
chrX	72400000	73400000	296
chrX	72500000	73500000	285
chrX	72600000	73600000	276
chrX	72700000	73700000	269
chrX	72800000	73800000	281
chrX	72900000	73900000	271
chrX	73000000	74000000	267
chrX	73100000	74100000	267
chrX	73200000	74200000	269
chrX	73300000	74300000	270
chrX	73400000	74400000	277
chrX	73500000	74500000	279
chrX	73600000	74600000	296
chrX	73700000	74700000	291
chrX	73800000	74800000	283
chrX	73900000	74900000	293
chrX	74000000	75000000	291
chrX	74100000	75100000	296
chrX	74200000	75200000	298
chrX	74300000	75300000	298
chrX	74400000	75400000	287
chrX	74500000	75500000	287
chrX	74600000	75600000	276
chrX	74700000	75700000	295
chrX	74800000	75800000	303
chrX	74900000	75900000	307
chrX	75000000	76000000	298
chrX	75100000	76100000	299
chrX	75200000	76200000	306
chrX	75300000	76300000	305
chrX	75400000	76400000	312
chrX	75500000	76500000	313
chrX	75600000	76600000	311
chrX	75700000	76700000	289
chrX	75800000	76800000	285
chrX	75900000	76900000	288
chrX	76000000	77000000	285
chrX	76100000	77100000	271
chrX	76200000	77200000	266
chrX	76300000	77300000	262
chrX	76400000	77400000	256
chrX	76500000	77500000	261
chrX	76600000	77600000	260
chrX	76700000	77700000	264
chrX	76800000	77800000	263
chrX	76900000	77900000	252
chrX	77000000	78000000	265
chrX	77100000	78100000	265
chrX	77200000	78200000	260
chrX	77300000	78300000	272
chrX	77400000	78400000	270
chrX	77500000	78500000	267
chrX	77600000	78600000	274
chrX	77700000	78700000	285
chrX	77800000	78800000	294
chrX	77900000	78900000	311
chrX	78000000	79000000	302
chrX	78100000	79100000	301
chrX	78200000	79200000	304
chrX	78300000	79300000	284
chrX	78400000	79400000	297
chrX	78500000	79500000	293
chrX	78600000	79600000	298
chrX	78700000	79700000	308
chrX	78800000	79800000	300
chrX	78900000	79900000	293
chrX	79000000	80000000	298
chrX	79100000	80100000	315
chrX	79200000	80200000	323
chrX	79300000	80300000	347
chrX	79400000	80400000	353
chrX	79500000	80500000	358
chrX	79600000	80600000	351
chrX	79700000	80700000	349
chrX	79800000	80800000	337
chrX	79900000	80900000	340
chrX	80000000	81000000	349
chrX	80100000	81100000	343
chrX	80200000	81200000	337
chrX	80300000	81300000	331
chrX	80400000	81400000	322
chrX	80500000	81500000	313
chrX	80600000	81600000	321
chrX	80700000	81700000	314
chrX	80800000	81800000	327
chrX	80900000	81900000	325
chrX	81000000	82000000	322
chrX	81100000	82100000	326
chrX	81200000	82200000	327
chrX	81300000	82300000	320
chrX	81400000	82400000	322
chrX	81500000	82500000	327
chrX	81600000	82600000	320
chrX	81700000	82700000	318
chrX	81800000	82800000	319
chrX	81900000	82900000	321
chrX	82000000	83000000	316
chrX	82100000	83100000	319
chrX	82200000	83200000	317
chrX	82300000	83300000	331
chrX	82400000	83400000	337
chrX	82500000	83500000	326
chrX	82600000	83600000	317
chrX	82700000	83700000	310
chrX	82800000	83800000	305
chrX	82900000	83900000	302
chrX	83000000	84000000	304
chrX	83100000	84100000	292
chrX	83200000	84200000	301
chrX	83300000	84300000	295
chrX	83400000	84400000	305
chrX	83500000	84500000	304
chrX	83600000	84600000	309
chrX	83700000	84700000	312
chrX	83800000	84800000	315
chrX	83900000	84900000	322
chrX	84000000	85000000	322
chrX	84100000	85100000	328
chrX	84200000	85200000	313
chrX	84300000	85300000	313
chrX	84400000	85400000	300
chrX	84500000	85500000	318
chrX	84600000	85600000	336
chrX	84700000	85700000	339
chrX	84800000	85800000	342
chrX	84900000	85900000	331
chrX	85000000	86000000	327
chrX	85100000	86100000	329
chrX	85200000	86200000	326
chrX	85300000	86300000	319
chrX	85400000	86400000	310
chrX	85500000	86500000	300
chrX	85600000	86600000	291
chrX	85700000	86700000	290
chrX	85800000	86800000	292
chrX	85900000	86900000	295
chrX	86000000	87000000	297
chrX	86100000	87100000	304
chrX	86200000	87200000	323
chrX	86300000	87300000	329
chrX	86400000	87400000	346
chrX	86500000	87500000	350
chrX	86600000	87600000	342
chrX	93700000	94700000	307
chrX	93800000	94800000	310
chrX	93900000	94900000	298
chrX	94000000	95000000	303
chrX	94100000	95100000	308
chrX	94200000	95200000	305
chrX	94300000	95300000	308
chrX	94400000	95400000	306
chrX	94500000	95500000	318
chrX	94600000	95600000	316
chrX	94700000	95700000	319
chrX	94800000	95800000	332
chrX	94900000	95900000	335
chrX	95000000	96000000	319
chrX	95100000	96100000	319
chrX	95200000	96200000	323
chrX	95300000	96300000	315
chrX	95400000	96400000	322
chrX	95500000	96500000	309
chrX	95600000	96600000	302
chrX	95700000	96700000	292
chrX	95800000	96800000	291
chrX	95900000	96900000	297
chrX	96000000	97000000	318
chrX	96100000	97100000	323
chrX	96200000	97200000	327
chrX	96300000	97300000	332
chrX	96400000	97400000	324
chrX	96500000	97500000	338
chrX	96600000	97600000	347
chrX	96700000	97700000	354
chrX	96800000	97800000	345
chrX	96900000	97900000	345
chrX	97000000	98000000	335
chrX	97100000	98100000	326
chrX	97200000	98200000	323
chrX	97300000	98300000	329
chrX	97400000	98400000	332
chrX	97500000	98500000	332
chrX	97600000	98600000	326
chrX	97700000	98700000	321
